ЧЛВК_ИД,ТИП_ВОИНА,ПРЕДВОДИТЕЛЬ_ИД,ЗДОРОВЬЕ,БРОНЯ,ОРУЖИЕ
40912,Wight,67389,60,51,80
40913,BlackDragon,22887,54,73,78
40914,Devil,1823,79,63,91
40916,MasterGenie,43017,97,51,62
40917,EvilEye,13857,68,15,94
40919,Pegasus,11238,35,25,81
40920,Efreet,92154,97,26,9
40922,Wyvern,7203,92,93,19
40923,Lizardman,37530,67,45,45
40925,MasterGenie,77932,95,33,57
40926,SerpentFly,88440,89,12,24
40937,Unicorn,8643,66,24,59
40939,WyvernMonarch,72111,41,43,5
40940,Swordsman,61509,13,55,90
40942,HarpyHag,10543,65,6,99
40944,MightyGorgon,60687,29,81,8
40950,PitLord,88588,14,54,20
40954,Troglodyte,84986,53,70,88
40956,EfreetSultan,94497,89,32,28
40957,Zombie,37923,27,22,68
40958,BlackKnight,11169,74,27,27
40960,Crusader,96610,8,91,95
40961,GreenDragon,27188,21,69,76
40962,GrandElf,55331,30,91,90
40963,CyclopsKing,15999,15,91,76
40964,Nomad,78254,87,82,62
40966,WolfRider,90697,25,69,89
40969,Naga,93026,51,20,84
40970,Thunderbird,33129,31,6,60
40971,SilverPegasus,92504,5,46,69
40972,Goblin,39506,56,32,94
40974,MagicElemental,71503,92,41,89
40975,SerpentFly,55701,66,41,51
40976,WyvernMonarch,32485,23,75,75
40977,GreaterBasilisk,3025,38,7,47
40978,Zombie,97920,77,12,50
40979,Ogre,13871,54,65,71
40983,Halberdier,32220,88,79,92
40985,Mummy,56763,69,52,6
40989,Pikeman,708,7,23,46
40990,DragonFly,40096,88,35,43
40992,WoodElf,22747,93,79,46
40994,Minotaur,58103,36,53,74
40995,Phoenix,36571,64,68,55
40997,MinotaurKing,22404,27,55,23
40998,ArchMage,48678,92,89,38
40999,DiamondGolem,38295,46,51,37
41002,MinotaurKing,22761,77,45,19
41004,MasterGenie,83444,44,73,92
41006,Imp,86237,19,51,30
41008,SkeletonWarrior,74491,95,73,100
41010,Rogue,56290,94,17,8
41013,Genie,46148,31,16,68
41015,EvilEye,5713,79,23,84
41016,MinotaurKing,1421,5,65,18
41017,Minotaur,67594,88,88,27
41018,Cerberus,28518,35,5,29
41020,WyvernMonarch,63460,2,32,21
41021,Nomad,35721,57,21,92
41022,EnergyElemental,34899,60,67,73
41023,HarpyHag,35623,55,56,6
41025,BlackDragon,33648,42,85,81
41026,Marksman,98341,42,67,57
41027,Gog,29222,23,46,80
41028,WarUnicorn,79841,59,68,88
41029,HarpyHag,89747,33,89,88
41030,Marksman,88558,21,55,81
41032,Unicorn,95658,28,34,26
41035,HarpyHag,39302,92,4,48
41039,DragonFly,25634,81,42,35
41041,VampireLord,2276,27,62,91
41042,Crusader,81882,20,38,89
41043,Magog,77255,65,44,7
41048,Nomad,40525,11,70,48
41050,NagaQueen,60552,51,79,52
41052,DreadKnight,67144,87,36,12
41061,Thunderbird,30553,2,56,74
41062,EarthElemental,29467,43,13,62
41063,EfreetSultan,41903,53,32,67
41064,StoneGolem,32669,7,62,34
41065,HarpyHag,11235,28,13,67
41066,Naga,28384,66,95,21
41068,WoodElf,98194,53,10,19
41069,Wraith,99456,49,78,95
41070,GnollMarauder,13080,8,72,40
41072,Hydra,20903,98,19,94
41073,Scorpicore,4984,85,7,20
41074,DreadKnight,24082,54,94,30
41075,MightyGorgon,39665,63,83,93
41076,Archer,35390,18,18,21
41077,Naga,85080,96,40,5
41078,Sharpshooter,82160,68,28,75
41079,HornedDemon,58347,100,29,49
41080,StormElemental,5149,92,34,51
41082,HellHound,48957,73,3,97
41084,DiamondGolem,72597,94,39,97
41086,ArchMage,77686,49,71,5
41087,StormElemental,23579,28,48,49
41089,GoldDragon,47425,6,65,33
41091,Zealot,6009,15,62,97
41093,HellHound,43382,41,55,7
41094,Sharpshooter,84857,69,43,13
41098,BattleDwarf,23083,21,79,12
41099,RedDragon,76004,78,39,48
41103,Orc,91777,88,1,15
41107,HarpyHag,60652,34,81,65
41112,ObsidianGargoyle,89292,14,63,69
41114,Medusa,89374,94,70,50
41117,PowerLich,64332,87,6,31
41118,GreenDragon,34523,13,44,45
41121,Magog,36842,16,63,100
41122,HornedDemon,6009,63,20,37
41124,IceElemental,13823,50,57,54
41125,Devil,58190,53,10,100
41128,Lich,42776,55,59,8
41129,StoneGolem,48753,60,62,25
41132,Pegasus,51197,89,38,86
41138,Hydra,35277,44,40,98
41140,Sharpshooter,57756,79,34,65
41142,CyclopsKing,41161,66,16,48
41143,VampireLord,87664,77,42,26
41144,DendroidGuard,60391,50,13,91
41145,Scorpicore,37727,45,10,79
41146,Peasant,86643,20,54,44
41147,Ogre,17217,74,62,88
41149,Monk,76804,71,68,46
41150,Behemoth,83487,43,17,43
41153,NagaQueen,86681,1,26,86
41154,RedDragon,20010,84,19,97
41155,BoneDragon,11741,79,12,4
41156,DragonFly,74429,43,27,56
41157,VampireLord,49387,7,93,28
41159,WolfRider,23777,11,45,15
41160,Giant,66000,88,54,59
41165,GoldGolem,19010,59,61,97
41167,Archer,85483,50,50,79
41169,Nomad,53608,5,25,94
41170,MagmaElemental,6405,54,47,46
41171,HellHound,92484,47,70,22
41175,Firebird,65218,76,56,16
41177,OgreMage,61827,75,19,23
41178,StoneGolem,70419,16,91,94
41179,IronGolem,89174,40,22,100
41184,Halfling,99959,85,81,85
41185,Vampire,7528,84,1,60
41187,Skeleton,95965,70,99,54
41194,Archer,80621,52,59,6
41196,EfreetSultan,13857,54,90,14
41198,Genie,47451,92,59,74
41199,Wraith,36459,60,22,63
41203,Nomad,21090,3,95,42
41206,Wight,38905,96,84,59
41207,EfreetSultan,97349,72,69,93
41208,Marksman,97819,23,57,14
41210,DendroidSoldier,66359,84,87,84
41211,Vampire,15035,73,100,83
41213,MedusaQueen,35558,32,15,88
41215,FireElemental,71791,29,77,66
41216,Rogue,49871,13,51,90
41220,Dwarf,50304,26,42,58
41221,CyclopsKing,67468,57,90,2
41225,CentaurCaptain,36137,83,12,34
41227,MightyGorgon,6845,9,53,32
41229,OgreMage,23104,42,39,89
41230,RedDragon,35168,35,21,4
41233,WoodElf,87986,90,77,81
41236,GoldGolem,20968,36,21,94
41237,Griffin,14062,40,49,68
41238,Phoenix,43627,17,96,86
41239,PsychicElemental,42335,86,73,88
41240,OrcChieftain,2860,39,19,68
41241,ObsidianGargoyle,45405,25,78,38
41242,Cavalier,274,42,38,75
41243,Imp,52061,21,17,24
41245,WolfRider,41172,14,22,41
41246,Orc,65772,6,78,99
41248,GreaterBasilisk,19737,36,3,9
41250,Wraith,67004,49,6,59
41251,LizardWarrior,37352,33,75,35
41252,Wraith,73575,46,99,59
41255,DragonFly,72650,71,98,81
41257,Wyvern,72375,44,69,24
41258,Enchanter,3678,12,64,11
41259,Rogue,89802,25,61,56
41260,SilverPegasus,54487,18,90,53
41261,WalkingDead,90017,81,47,19
41262,Wraith,5597,88,25,75
41263,HornedDemon,44413,30,96,41
41264,AzureDragon,1686,44,60,90
41266,AzureDragon,79221,40,49,59
41267,GnollMarauder,15443,53,68,72
41268,BattleDwarf,17465,81,35,18
41270,MagmaElemental,80029,25,67,69
41271,Scorpicore,24037,78,54,15
41272,Goblin,81264,16,94,40
41274,Demon,51339,19,83,92
41276,EfreetSultan,84071,96,72,10
41277,GrandElf,57422,90,89,35
41279,RoyalGriffin,51480,28,91,51
41280,EnergyElemental,49425,17,35,78
41281,Naga,10868,72,48,66
41283,Medusa,21756,32,92,78
41284,DragonFly,76422,70,92,81
41285,MasterGenie,75479,60,11,52
41287,InfernalTroglodyte,67024,90,93,66
41288,Scorpicore,92559,14,95,18
41289,Lizardman,21228,60,3,13
41290,MagicElemental,70332,51,37,54
41291,FaerieDragon,59714,81,63,43
41295,Dwarf,70081,13,41,87
41297,Wyvern,44349,22,42,97
41300,Giant,20043,39,77,64
41302,Minotaur,82411,91,46,3
41305,Giant,54002,92,98,64
41307,AzureDragon,92227,64,75,20
41308,Enchanter,66251,48,96,95
41309,Medusa,72626,27,11,79
41310,DiamondGolem,93866,27,89,25
41312,Nomad,90645,90,83,4
41314,ArchDevil,69746,20,16,86
41316,MasterGremlin,26085,89,18,2
41323,Devil,44242,25,66,50
41326,WarUnicorn,63262,19,39,20
41327,Rogue,83114,91,28,47
41329,Basilisk,45345,21,99,12
41330,FaerieDragon,77521,15,3,39
41333,Ogre,67765,82,89,90
41334,EvilEye,50505,74,48,12
41335,Gremlin,23911,19,71,39
41337,Goblin,35103,50,21,40
41339,HellHound,90153,36,28,17
41340,AirElemental,28977,52,87,51
41341,CentaurCaptain,67358,12,21,45
41344,MedusaQueen,68694,93,13,62
41348,ArchMage,57756,11,25,1
41349,Halberdier,55869,1,48,13
41350,OgreMage,82036,1,83,19
41352,DendroidSoldier,71940,80,91,16
41355,PitFiend,57120,50,33,63
41356,CrystalDragon,92447,38,32,27
41359,Sprite,11996,10,66,19
41360,BlackDragon,54014,8,47,74
41361,GhostDragon,25706,61,71,95
41368,Basilisk,27281,20,55,79
41369,Enchanter,54391,16,74,15
41370,WyvernMonarch,98827,11,68,24
41371,GoldDragon,90092,43,1,86
41375,CrystalDragon,17086,48,19,72
41377,SilverPegasus,79802,75,50,97
41378,Devil,11127,79,14,31
41381,Vampire,95941,86,15,89
41382,Pixie,97582,93,50,41
41383,DendroidGuard,23839,33,29,32
41387,Champion,11193,99,10,63
41388,SerpentFly,32744,22,85,6
41390,Imp,1434,84,27,57
41392,Titan,20422,19,76,80
41396,ChaosHydra,4265,61,8,2
41397,Gorgon,68492,27,100,31
41400,GreaterBasilisk,53295,70,39,3
41402,PitFiend,94363,71,49,18
41403,ObsidianGargoyle,67079,55,90,28
41404,Beholder,28493,75,46,5
41405,FireElemental,60634,22,90,34
41407,CrystalDragon,12288,43,33,51
41408,Monk,44654,18,2,20
41409,Zombie,65235,50,2,24
41410,GreenDragon,28780,52,25,66
41412,Halfling,29026,44,65,88
41413,Lizardman,87343,4,6,27
41417,MagicElemental,72436,27,14,34
41418,Skeleton,7049,2,94,51
41420,Medusa,92897,6,47,16
41423,StormElemental,77568,38,36,45
41425,RoyalGriffin,94743,28,82,20
41427,BlackDragon,59568,80,29,68
41429,DendroidSoldier,97517,7,44,79
41430,ObsidianGargoyle,62457,84,5,19
41435,LizardWarrior,16347,8,29,2
41436,RustDragon,19073,53,37,7
41439,OrcChieftain,8380,66,23,92
41443,CentaurCaptain,5606,29,72,24
41445,MagicElemental,10823,31,95,28
41446,GreaterBasilisk,48238,6,10,56
41447,Crusader,18456,29,24,64
41448,PitFiend,45351,40,77,37
41451,DreadKnight,35929,80,95,87
41453,BlackKnight,91798,12,34,60
41454,Medusa,7644,83,53,18
41455,SilverPegasus,53882,27,67,52
41457,Halfling,99052,30,58,61
41458,Sprite,24915,76,98,100
41459,MightyGorgon,44186,75,26,95
41460,DendroidSoldier,14467,40,71,22
41461,Halberdier,13774,40,74,73
41463,Manticore,40236,31,4,18
41464,Cavalier,27106,76,88,55
41465,Vampire,99365,81,8,94
41469,Rogue,44965,35,37,28
41470,Phoenix,87714,87,16,95
41471,Boar,5295,84,26,5
41473,Imp,70322,7,9,20
41474,InfernalTroglodyte,6765,8,100,19
41477,Archer,95198,17,32,7
41479,Troll,5229,64,80,53
41480,IceElemental,34412,14,87,50
41484,Firebird,96216,75,10,22
41487,Cavalier,87393,63,2,12
41488,GreaterBasilisk,54826,50,31,33
41490,Pikeman,29999,26,68,45
41492,Hobgoblin,53879,80,78,41
41493,DreadKnight,46202,13,77,46
41494,Titan,91857,58,82,59
41495,VampireLord,99038,77,71,20
41496,Angel,21524,26,42,65
41498,StoneGolem,80164,23,96,13
41501,Harpy,9523,43,15,54
41503,Swordsman,92058,71,67,18
41504,AirElemental,22851,28,30,31
41505,Gremlin,65612,72,1,65
41506,Orc,2733,28,17,44
41509,CyclopsKing,38124,55,56,71
41510,Wyvern,95554,31,12,46
41512,Mage,95467,78,86,79
41514,AncientBehemoth,47509,3,98,66
41516,Cavalier,19919,64,74,88
41517,Medusa,7301,24,34,33
41520,WaterElemental,19597,55,16,94
41522,Centaur,8747,100,93,73
41523,Pikeman,48905,81,64,4
41524,WalkingDead,87312,33,89,69
41527,Mummy,9401,66,69,43
41528,CentaurCaptain,88330,86,75,1
41530,Gnoll,89406,21,65,100
41531,EfreetSultan,82943,52,17,25
41532,MasterGenie,40052,68,30,100
41533,CrystalDragon,76552,93,38,64
41534,ObsidianGargoyle,55181,76,35,14
41535,Pixie,51906,98,85,63
41536,AncientBehemoth,46108,59,12,6
41540,MasterGenie,64580,71,37,27
41543,Imp,28526,76,16,22
41544,Pegasus,69538,66,5,98
41546,Griffin,9958,48,42,91
41549,BoneDragon,56430,38,100,42
41550,MedusaQueen,6938,73,80,51
41551,SkeletonWarrior,25403,86,42,92
41552,Rogue,74688,24,81,57
41554,WarUnicorn,61693,65,35,21
41556,CentaurCaptain,51886,97,1,71
41558,IronGolem,99665,72,82,61
41560,StoneGolem,92154,16,52,8
41561,DreadKnight,56775,82,14,40
41564,Imp,84373,8,48,86
41567,WalkingDead,67069,38,81,80
41569,BlackDragon,18595,90,5,11
41574,MagicElemental,8957,35,41,56
41575,Medusa,33390,9,53,10
41576,GnollMarauder,25101,76,64,99
41577,AncientBehemoth,35251,32,45,36
41578,Hydra,18536,93,56,31
41579,BoneDragon,57102,45,4,52
41580,SkeletonWarrior,90550,28,47,3
41581,HellHound,76273,91,19,66
41582,BlackDragon,22660,38,64,54
41583,WyvernMonarch,1771,44,14,19
41584,CrystalDragon,77921,14,48,34
41586,Titan,57209,81,39,54
41589,HellHound,75235,2,54,48
41590,Archangel,83807,2,30,91
41591,PowerLich,53258,72,65,48
41595,Troglodyte,94770,89,78,34
41596,Crusader,28009,92,57,5
41597,ArchDevil,75028,32,14,92
41603,Efreet,13436,39,97,39
41604,DreadKnight,45415,66,25,75
41606,Gremlin,18316,54,10,85
41607,Cerberus,15378,13,12,6
41608,SilverPegasus,79792,55,4,39
41609,Imp,53854,87,26,53
41610,DiamondGolem,78115,8,97,76
41611,Rogue,59943,24,74,8
41612,Cavalier,34738,64,59,31
41613,HornedDemon,76659,73,99,8
41614,MasterGremlin,18665,86,55,59
41615,PitLord,54008,92,89,85
41616,DendroidSoldier,43669,18,19,36
41624,ObsidianGargoyle,28778,65,62,24
41625,Halberdier,84911,13,70,19
41628,Devil,29469,32,2,65
41629,PowerLich,40141,11,26,22
41630,Archer,14329,9,70,8
41631,Lizardman,72888,3,76,36
41634,ObsidianGargoyle,29752,14,49,55
41635,StoneGargoyle,39665,49,95,56
41636,Phoenix,68141,19,18,90
41637,Halberdier,69090,29,24,13
41639,MinotaurKing,46905,16,84,20
41640,Beholder,464,83,20,20
41642,EarthElemental,16240,30,52,72
41643,StoneGargoyle,35378,63,3,42
41644,Pegasus,39286,50,33,38
41645,MagmaElemental,46454,48,69,16
41646,Halberdier,36454,90,77,22
41647,StormElemental,93862,12,51,82
41650,Zombie,2872,34,100,37
41652,Ogre,61049,42,56,66
41653,Giant,34498,72,97,62
41654,Centaur,18698,35,77,16
41655,MasterGenie,31973,94,30,78
41657,Archangel,53950,52,32,13
41658,Champion,17217,8,72,35
41659,Nomad,96037,96,62,95
41660,Swordsman,99430,42,69,92
41661,Gremlin,1032,19,20,18
41663,Gorgon,53857,9,24,89
41664,Griffin,27314,47,95,90
41667,WalkingDead,64279,21,44,39
41668,Scorpicore,77704,14,55,17
41669,Enchanter,55622,33,55,50
41670,Lizardman,67603,61,38,46
41671,Troglodyte,85890,54,10,57
41673,IronGolem,70615,2,54,94
41675,CrystalDragon,11503,43,26,75
41677,Gorgon,12947,78,8,66
41678,Giant,23499,42,23,66
41679,MasterGremlin,14851,51,4,99
41680,Scorpicore,64443,36,77,42
41681,EarthElemental,89757,25,53,1
41682,SerpentFly,52185,81,99,67
41685,DendroidSoldier,88147,57,14,4
41688,EarthElemental,15642,74,65,26
41691,ChaosHydra,14368,79,54,38
41692,Sharpshooter,81051,85,82,63
41694,Medusa,63662,80,100,24
41695,WalkingDead,59314,23,99,72
41698,EvilEye,6327,59,76,84
41699,RoyalGriffin,73310,69,47,30
41700,Wight,62018,80,22,75
41701,SilverPegasus,68289,79,56,13
41702,HornedDemon,30657,42,92,95
41704,WoodElf,94703,87,29,46
41705,GhostDragon,80372,93,58,93
41709,Sharpshooter,27438,22,94,89
41710,HornedDemon,23503,3,82,31
41711,Firebird,66154,89,75,82
41713,MagicElemental,28154,63,98,11
41714,Rogue,88413,44,50,4
41715,MightyGorgon,71299,16,26,4
41721,Goblin,5136,44,34,10
41722,WalkingDead,80064,97,27,34
41723,ArchMage,58665,17,94,56
41726,VampireLord,37116,3,22,38
41727,EnergyElemental,4875,31,51,59
41729,Zealot,32133,41,70,91
41730,Basilisk,97917,54,31,77
41731,LizardWarrior,93369,67,78,50
41732,ObsidianGargoyle,82744,14,60,69
41733,Orc,34347,11,28,31
41734,Halberdier,35942,43,99,77
41735,CrystalDragon,97426,73,63,43
41737,Crusader,26217,29,3,34
41738,OrcChieftain,16078,33,35,90
41741,AirElemental,83700,12,80,14
41743,Minotaur,16429,45,62,38
41744,Gog,19282,82,74,11
41745,Minotaur,85555,56,58,63
41746,GreaterBasilisk,32885,69,55,77
41749,EvilEye,72737,76,62,24
41750,Wight,76835,41,54,62
41752,GreaterBasilisk,3230,44,48,4
41754,Phoenix,96355,63,87,71
41756,CrystalDragon,53154,46,45,62
41759,Peasant,51709,41,56,67
41761,ArchMage,26823,6,48,79
41762,Griffin,68495,52,95,23
41763,Gorgon,74270,38,77,79
41764,Lizardman,23913,60,42,93
41766,StoneGolem,14760,62,85,88
41769,Pikeman,77783,94,10,67
41770,BlackKnight,30179,2,30,83
41772,StoneGargoyle,76014,97,79,34
41774,Crusader,35810,31,18,50
41775,Efreet,78626,68,42,77
41777,Troglodyte,46278,60,21,56
41779,Marksman,89364,38,3,7
41780,MightyGorgon,56714,40,6,60
41783,GoldDragon,2995,65,100,87
41784,FaerieDragon,35990,26,29,89
41785,Medusa,68648,72,22,81
41786,ArchDevil,8453,1,39,40
41788,Cyclops,46155,82,55,100
41789,Orc,5200,62,48,59
41790,VampireLord,24065,28,1,81
41792,RedDragon,15962,97,97,21
41793,MedusaQueen,54889,56,70,68
41797,ArchMage,40523,76,42,58
41800,LizardWarrior,66336,23,94,10
41803,LizardWarrior,29143,44,87,2
41804,GrandElf,90987,66,57,15
41805,WolfRider,67879,86,48,21
41806,StoneGargoyle,75382,67,47,4
41807,Champion,7490,18,60,60
41808,Mage,95552,62,72,23
41813,Halberdier,76381,23,86,87
41814,Zealot,81004,96,45,95
41820,WolfRaider,35442,41,24,13
41821,GoldDragon,96515,10,91,43
41822,DendroidGuard,59910,76,94,9
41824,Troglodyte,19656,36,38,47
41827,Zealot,38529,14,24,51
41828,Halberdier,19689,26,71,73
41829,Enchanter,99803,60,20,43
41830,ObsidianGargoyle,77453,71,13,17
41831,Gnoll,79536,45,51,73
41832,Phoenix,94899,23,93,84
41833,Champion,91623,97,14,30
41835,BoneDragon,99017,32,44,17
41836,Harpy,87848,16,71,18
41837,BlackKnight,57646,38,60,36
41839,IronGolem,26716,69,46,1
41840,Centaur,91723,10,62,95
41841,BoneDragon,80355,7,86,12
41842,CyclopsKing,46414,6,38,9
41844,InfernalTroglodyte,73833,18,60,32
41845,MinotaurKing,53539,79,5,95
41849,Wight,21142,36,52,13
41850,CrystalDragon,10128,95,71,81
41852,RustDragon,69560,39,25,76
41853,MinotaurKing,1511,94,91,67
41855,Unicorn,58806,56,62,52
41856,Halfling,74232,82,94,20
41858,OrcChieftain,29382,48,36,47
41859,Nomad,43815,44,76,7
41861,Scorpicore,41720,85,70,62
41863,Mage,66404,13,73,72
41864,CentaurCaptain,38134,69,63,37
41865,Pikeman,52340,89,92,11
41866,Enchanter,48089,58,36,13
41867,BoneDragon,66022,60,83,69
41868,WarUnicorn,31177,46,86,82
41869,GhostDragon,59551,60,46,91
41873,FaerieDragon,68124,30,50,32
41875,RedDragon,83527,96,26,65
41876,DendroidGuard,79319,38,28,10
41878,Halberdier,67381,73,33,64
41879,Wraith,19625,95,30,10
41880,StormElemental,42412,90,97,20
41881,NagaQueen,46991,43,16,75
41882,Beholder,77646,100,95,36
41884,BoneDragon,88408,48,34,64
41885,Sharpshooter,41903,73,20,50
41887,Pikeman,62513,94,62,96
41888,VampireLord,42793,51,6,45
41889,StormElemental,25638,22,99,12
41890,Pikeman,70458,14,46,90
41891,Wyvern,74131,48,70,58
41892,Wyvern,65312,33,70,51
41893,Rogue,51601,96,60,15
41895,Beholder,98022,4,25,47
41897,MightyGorgon,60499,3,99,11
41898,Titan,32213,100,27,64
41899,MagicElemental,45594,27,67,93
41900,PitFiend,51145,23,81,53
41902,Phoenix,70360,17,13,50
41906,ObsidianGargoyle,13723,3,81,72
41907,WolfRider,52118,79,50,82
41908,StoneGolem,97429,97,53,75
41914,Centaur,76174,73,96,10
41915,InfernalTroglodyte,86796,17,57,42
41919,CentaurCaptain,18753,59,61,53
41921,Basilisk,66498,87,19,69
41922,AirElemental,387,60,52,86
41927,Lizardman,75479,80,14,63
41928,CrystalDragon,58919,13,60,76
41929,GoldGolem,98244,60,99,79
41930,Pixie,4934,55,6,7
41932,Devil,17667,29,35,12
41933,Familiar,27657,95,22,28
41935,MightyGorgon,97702,84,25,90
41940,Gnoll,4079,38,5,72
41943,StoneGolem,25699,15,27,77
41945,MasterGremlin,94031,66,92,30
41946,ObsidianGargoyle,66162,85,80,97
41947,DragonFly,15239,48,27,10
41948,FaerieDragon,6419,12,92,62
41951,Peasant,8482,1,72,6
41952,GreaterBasilisk,34064,2,69,13
41957,RoyalGriffin,88842,75,32,66
41958,Minotaur,48119,58,25,72
41961,Medusa,74535,84,85,55
41962,Genie,85994,21,36,36
41963,Genie,17343,23,25,20
41964,IceElemental,78,85,99,96
41967,Scorpicore,50506,4,53,50
41968,Swordsman,10542,30,24,68
41969,Rogue,55259,4,72,14
41975,Halfling,92702,12,1,100
41977,AirElemental,74683,67,59,27
41978,GrandElf,68083,68,26,99
41980,CrystalDragon,66524,26,41,82
41984,ObsidianGargoyle,98526,8,92,75
41986,Sprite,58995,58,28,77
41987,HornedDemon,72928,97,94,82
41988,DiamondGolem,54295,92,24,34
41989,Harpy,34139,16,36,74
41990,Rogue,50681,85,59,35
41994,EarthElemental,56259,38,17,62
41995,Giant,85681,5,93,56
41996,WolfRaider,34719,10,3,75
41997,Cavalier,28985,83,63,71
41998,Efreet,38933,76,68,82
41999,Pixie,46284,60,32,85
42000,Halberdier,34321,81,2,51
42001,Rogue,33396,81,11,47
42002,MightyGorgon,14537,6,5,25
42003,Archangel,76162,33,36,16
42004,Sharpshooter,69072,1,43,83
42007,Sharpshooter,42715,55,63,85
42009,Monk,84809,74,96,48
42010,Gnoll,39077,28,88,31
42011,IceElemental,64496,83,87,9
42012,Roc,15691,52,46,20
42013,VampireLord,29161,18,19,42
42015,GnollMarauder,52040,50,33,90
42018,Medusa,17240,53,52,19
42019,MasterGremlin,91004,71,56,85
42021,PowerLich,18810,8,83,52
42022,Crusader,31452,61,72,35
42023,Harpy,22851,14,86,81
42024,BlackKnight,18496,83,35,19
42026,DreadKnight,80546,43,90,8
42028,Griffin,89536,52,77,99
42030,OgreMage,55769,67,21,73
42031,GhostDragon,40612,44,67,99
42033,Zealot,54238,55,42,30
42034,LizardWarrior,91328,23,56,91
42035,PitFiend,20719,82,66,83
42036,IceElemental,27441,17,29,16
42040,Pikeman,57386,42,5,99
42048,DendroidSoldier,79137,43,3,44
42051,Dwarf,45390,85,94,12
42052,Hobgoblin,71855,5,61,61
42053,Lizardman,70016,64,84,77
42054,Wyvern,13943,51,90,38
42055,Vampire,92590,36,46,56
42058,ArchDevil,32062,36,67,79
42059,WarUnicorn,83962,23,9,96
42065,GoldDragon,30095,44,56,12
42070,AncientBehemoth,55108,67,5,20
42071,SerpentFly,32897,41,52,27
42072,GreenDragon,85097,11,15,86
42074,Basilisk,47673,96,13,19
42077,Devil,36767,66,95,25
42079,MasterGremlin,60182,31,93,100
42081,GreenDragon,32246,8,86,34
42082,GrandElf,54045,22,85,73
42083,WolfRaider,76312,53,80,78
42084,Peasant,40949,23,48,8
42085,Familiar,6510,1,20,53
42086,Devil,81158,83,61,2
42087,DendroidGuard,4134,84,41,51
42089,Minotaur,19242,29,50,88
42091,WoodElf,81777,37,63,16
42092,Centaur,5358,81,87,42
42093,ChaosHydra,73877,58,32,93
42095,Gorgon,42913,30,95,82
42097,Halberdier,66306,67,44,99
42100,Demon,88647,57,17,77
42102,Scorpicore,21733,7,66,20
42103,Gog,40339,100,80,71
42104,SilverPegasus,4059,92,73,59
42105,IronGolem,1538,94,86,2
42106,Wyvern,81903,23,18,17
42107,GoldGolem,88388,2,73,47
42108,GreaterBasilisk,69025,76,46,4
42109,Dwarf,26226,26,84,36
42110,AzureDragon,94137,19,89,83
42112,Lizardman,7768,44,41,49
42113,GoldDragon,60036,6,26,40
42114,Dwarf,22728,39,61,57
42118,VampireLord,58161,56,22,48
42119,DendroidSoldier,45814,54,92,15
42121,MinotaurKing,94216,77,2,56
42122,Giant,80557,33,55,54
42124,Monk,67371,56,68,81
42125,Genie,37684,11,85,54
42131,EarthElemental,86449,97,72,31
42132,Zealot,43581,85,79,86
42134,GreenDragon,57917,18,38,82
42135,LizardWarrior,1032,94,27,98
42137,EvilEye,36623,2,48,77
42139,Imp,14683,72,89,6
42140,Troll,20279,95,79,52
42141,Dwarf,87875,95,36,49
42144,DendroidSoldier,74498,25,32,99
42149,Zealot,4492,74,26,53
42150,WaterElemental,11542,78,74,8
42151,EarthElemental,43217,16,5,87
42153,PitLord,91679,80,67,55
42154,VampireLord,98297,55,99,80
