ИД,Страна,Город,Широта,Долгота
40092,US,Denver, 40.65995, -111.99633
40093,CN,Shanghai, 28.88162, 120.03308
40094,JP,Tokyo, 35.815, 139.6853
40095,KR,Seoul, 36.6009, 126.665
40096,HK,Hong_Kong, 22.37066, 114.10479
40097,BR,Sao_Paulo, -20.25333, -43.80139
40098,US,Los_Angeles, 47.64995, -117.23991
40099,JP,Tokyo, 43.82634, 144.09638
40100,US,Chicago, 42.16808, -88.42814
40101,BE,Brussels, 50.71229, 4.52529
40102,RE,Reunion, -20.88231, 55.4504
40103,PK,Karachi, 27.55898, 68.21204
40104,FR,Paris, 43.2907, 5.4384
40105,PK,Karachi, 31.71667, 73.38333
40106,JP,Tokyo, 35.06667, 135.21667
40107,ES,Madrid, 38.96667, -0.18333
40108,CI,Abidjan, 5.84752, -5.682
40109,CZ,Prague, 49.183239, 15.454273
40110,VE,Caracas, 10.22677, -67.33122
40111,GM,Banjul, 13.56667, -15.6
40112,SD,Khartoum, 11.8659, 34.3869
40113,US,New_York, 41.14676, -73.49484
40114,CM,Douala, 4.2475, 9.00472
40115,KE,Nairobi, 0.03813, 36.36339
40116,MX,Matamoros, 25.87972, -97.50417
40117,MX,Mexico_City, 20.74122, -100.44843
40118,DE,Berlin, 51.19139, 6.51352
40119,US,Chicago, 34.25807, -88.70464
40120,US,Chicago, 41.85059, -87.882
40121,GB,London, 55.82737, -4.0573
40122,NG,Lagos, 6.45407, 3.39467
40123,PH,Manila, 6.95194, 121.96361
40124,IT,Rome, 44.59445, 11.04979
40125,GB,London, 53.46506, -1.47217
40126,MD,Chisinau, 48.15659, 28.28489
40127,US,Los_Angeles, 34.09611, -118.10583
40128,IN,Kolkata, 25.13915, 73.06784
40129,BR,Sao_Paulo, -23.44361, -51.87389
40130,DE,Berlin, 52.4581, 13.28702
40131,GB,London, 51.84819, 1.26738
40132,RU,Samara, 53.37596, 51.3452
40133,FR,Paris, 49.28669, 1.00288
40134,GH,Accra, 6.46346, -2.31938
40135,IN,Kolkata, 33.37526, 74.3092
40136,ID,Jakarta, -7.73379, 113.69785
40137,GB,London, 50.82882, -0.32247
40138,SK,Bratislava, 48.43174, 17.8031
40139,RE,Reunion, -20.88231, 55.4504
40140,BR,Sao_Paulo, -22.53722, -42.98194
40141,NG,Lagos, 9.58126, 8.2926
40142,TH,Bangkok, 13.44581, 101.18445
40143,CH,Zurich, 47.30997, 8.52462
40144,RU,Moscow, 53.59782, 34.33825
40145,CO,Bogota, 3.8801, -77.03116
40146,DE,Berlin, 50.9803, 11.32903
40147,US,New_York, 28.90054, -81.26367
40148,BR,Sao_Paulo, -21.41222, -42.19667
40149,CN,Shanghai, 42.64031, 125.51176
40150,JP,Tokyo, 44.35056, 142.45778
40151,GB,London, 50.75767, -1.5443
40152,IT,Rome, 45.78071, 12.84052
40153,MY,Kuala_Lumpur, 2.2139, 102.3278
40154,US,Los_Angeles, 33.92946, -116.97725
40155,IN,Kolkata, 15.45144, 78.14797
40156,CN,Shanghai, 30.24706, 115.04814
40157,US,Chicago, 30.16688, -96.39774
40158,RU,Moscow, 64.5635, 39.8302
40159,TD,Ndjamena, 12.18441, 18.69303
40160,GB,London, 51.62907, -0.74934
40161,AR,Argentina, -54.8, -68.3
40162,US,Chicago, 33.41012, -91.06177
40163,DE,Berlin, 51.30001, 13.10984
40164,IN,Kolkata, 11.50526, 77.23826
40165,NG,Lagos, 7.62789, 4.74161
40166,US,Los_Angeles, 33.03699, -117.29198
40167,BR,Sao_Paulo, -19.32556, -41.25528
40168,BD,Dhaka, 23.9028, 89.11943
40169,US,New_York, 39.96097, -75.60804
40170,FI,Helsinki, 60.2052, 24.6522
40171,CN,Shanghai, 31.64615, 120.74221
40172,DE,Berlin, 50.72043, 11.34046
40173,FR,Paris, 48.79325, 2.29275
40174,DE,Berlin, 52.53048, 13.29371
40175,IN,Kolkata, 18.51957, 73.85535
40176,ES,Madrid, 41.41204, 2.18247
40177,PK,Karachi, 27.55898, 68.21204
40178,RU,Yekaterinburg, 56.11281, 69.49015
40179,SV,El_Salvador, 13.70167, -89.10944
40180,US,New_York, 40.64621, -73.97069
40181,VN,Ho_Chi_Minh, 10.29085, 105.75635
40182,BR,Bahia, -11.48472, -37.93278
40183,US,Phoenix, 33.50921, -111.89903
40184,US,Detroit, 42.30865, -83.48216
40185,DE,Berlin, 51.47805, 6.8625
40186,EG,Cairo, 26.67319, 31.4976
40187,TH,Bangkok, 13.51825, 99.95469
40188,KR,Seoul, 36.20389, 127.08472
40189,US,Los_Angeles, 33.7207, -116.21677
40190,FI,Helsinki, 60.18427, 24.95034
40191,LR,Monrovia, 7.57944, -8.53778
40192,AR,Argentina, -34.64966, -58.38341
40193,RU,Moscow, 46.7055, 38.2739
40194,TZ,Dar_es_Salaam, -7.76667, 35.7
40195,AU,Sydney, -34.28853, 146.05093
40196,PH,Manila, 14.14989, 121.3152
40197,CU,Havana, 23.15678, -81.24441
40198,IT,Rome, 41.24264, 16.50104
40199,IN,Kolkata, 12.25282, 79.41727
40200,US,Indiana, 39.78504, -85.76942
40201,MX,Merida, 21.28306, -89.66123
40202,US,New_York, 37.60876, -77.37331
40203,IT,Rome, 44.59445, 11.04979
40204,US,Chicago, 39.09112, -94.41551
40205,BE,Brussels, 50.8, 3.16667
40206,IT,Rome, 44.59445, 11.04979
40207,DE,Berlin, 50.23805, 8.86704
40208,US,New_York, 40.64621, -73.97069
40209,PL,Warsaw, 50.20528, 19.27498
40210,RU,Moscow, 53.93361, 37.92792
40211,KR,Seoul, 36.82167, 128.63083
40212,DE,Berlin, 48.28259, 9.72749
40213,HN,Tegucigalpa, 15.48131, -86.57415
40214,TN,Tunis, 35.72917, 10.58082
40215,PK,Karachi, 31.96258, 73.97117
40216,CU,Havana, 23.04419, -82.00919
40217,UA,Zaporozhye, 49.41029, 38.15035
40218,CN,Shanghai, 42.64031, 125.51176
40219,US,Chicago, 47.92526, -97.03285
40220,GB,London, 53.19146, -2.52398
40221,GB,London, 53.0233, -1.48119
40222,MX,Mexico_City, 20.28527, -103.42897
40223,BE,Brussels, 50.56149, 4.69889
40224,NG,Lagos, 4.92675, 6.26764
40225,CI,Abidjan, 5.84752, -5.682
40226,US,Los_Angeles, 33.76446, -117.79394
40227,MX,Matamoros, 25.87972, -97.50417
40228,PT,Lisbon, 41.20485, -8.33147
40229,US,Indiana, 39.78504, -85.76942
40230,PK,Karachi, 32.87533, 71.57118
40231,GB,London, 51.65, -0.2
40232,US,Chicago, 47.92526, -97.03285
40233,RU,Yakutsk, 65.93381, 111.4834
40234,CN,Shanghai, 27.85, 112.9
40235,ES,Madrid, 40.42386, -3.53261
40236,CN,Shanghai, 34.56861, 105.89333
40237,DZ,Algiers, 34.15429, 3.50309
40238,AU,Sydney, -34.28853, 146.05093
40239,JP,Tokyo, 35, 136.51667
40240,FR,Paris, 43.61058, 1.33467
40241,IN,Kolkata, 26.2649, 81.54855
40242,IR,Tehran, 32.65246, 51.67462
40243,CZ,Prague, 48.975658, 14.480255
40244,MX,Mexico_City, 21.01858, -101.2591
40245,UZ,Tashkent, 41.29444, 69.67639
40246,FI,Helsinki, 60.2052, 24.6522
40247,GB,London, 55.82885, -4.21376
40248,ZA,Johannesburg, -24.19436, 29.00974
40249,US,New_York, 41.50343, -74.01042
40250,BR,Santarem, -3.20333, -52.20639
40251,TR,Istanbul, 37.31309, 40.74357
40252,US,New_York, 41.0051, -73.78458
40253,US,Chicago, 42.16808, -88.42814
40254,DE,Berlin, 48.73218, 11.18709
40255,BR,Sao_Paulo, -20.87306, -48.29694
40256,NI,Managua, 13.48082, -86.58208
40257,US,Chicago, 35.61452, -88.81395
40258,ES,Madrid, 42.06166, -1.60452
40259,JP,Tokyo, 36.65, 138.31667
40260,PL,Warsaw, 50.86079, 17.4674
40261,NG,Lagos, 7.65649, 4.92235
40262,ES,Madrid, 38.47917, -1.325
40263,BG,Sofia, 41.57439, 24.71204
40264,GB,London, 53.78333, -1.06667
40265,MY,Kuala_Lumpur, 2.2139, 102.3278
40266,US,Los_Angeles, 47.38093, -122.23484
40267,US,Chicago, 32.44874, -99.73314
40268,RU,Moscow, 53.93361, 37.92792
40269,DE,Berlin, 50.80904, 8.77069
40270,LY,Tripoli, 24.96334, 10.18003
40271,FR,Paris, 48.86667, 2.08333
40272,JP,Tokyo, 35.06667, 135.21667
40273,FR,Paris, 44.92801, 4.8951
40274,US,New_York, 40.24537, -75.64963
40275,GB,London, 53.46506, -1.47217
40276,IN,Kolkata, 21.53889, 71.57737
40277,US,Chicago, 34.77453, -96.67834
40278,DE,Berlin, 48.46458, 9.22796
40279,AU,Perth, -32.05251, 115.88782
40280,IN,Kolkata, 24.41288, 76.56719
40281,US,New_York, 37.52487, -77.55777
40282,RU,Vladivostok, 45.47885, 133.42825
40283,RU,Yekaterinburg, 51.4781, 57.3552
40284,MM,Yangon, 16.68911, 98.50893
40285,US,Los_Angeles, 40.58654, -122.39168
40286,TT,Port_of_Spain, 10.66668, -61.51889
40287,ES,Madrid, 38.96667, -0.18333
40288,BR,Recife, -8.66667, -35.71667
40289,PL,Warsaw, 50.5107, 18.30056
40290,ES,Madrid, 38.47917, -1.325
40291,RU,Yekaterinburg, 55.75556, 60.70278
40292,KR,Seoul, 34.8825, 128.62667
40293,BJ,Porto-Novo, 8.88649, 2.59753
40294,US,Phoenix, 33.50921, -111.89903
40295,AD,Andorra, 42.50729, 1.53414
40296,SV,El_Salvador, 13.70167, -89.10944
40297,XK,Belgrade, 42.62833, 20.89389
40298,MX,Mexico_City, 17.94979, -94.91386
40299,AU,Sydney, -34.28853, 146.05093
40300,US,New_York, 32.54044, -82.90375
40301,MK,Skopje, 42, 21.32778
40302,DZ,Algiers, 36.76775, 2.95924
40303,UZ,Tashkent, 41.29444, 69.67639
40304,CN,Shanghai, 37.73222, 115.70111
40305,NL,Amsterdam, 51.955, 5.22778
40306,DE,Berlin, 52.61131, 13.31783
40307,US,Chicago, 41.84364, -87.71255
40308,BR,Sao_Paulo, -20.25333, -43.80139
40309,BE,Brussels, 50.74497, 3.20639
40310,DE,Berlin, 51.20219, 7.36027
40311,DE,Berlin, 48.06919, 11.37703
40312,MX,Mexico_City, 19.32932, -98.1664
40313,IT,Rome, 37.49223, 15.07041
40314,US,New_York, 38.91817, -78.19444
40315,FI,Helsinki, 60.18427, 24.95034
40316,AZ,Baku, 41.09246, 45.36561
40317,JP,Tokyo, 35.8, 137.23333
40318,CZ,Prague, 49.738430, 13.373637
40319,BR,Fortaleza, -4.24444, -42.29444
40320,NG,Lagos, 11.86064, 9.0027
40321,ES,Madrid, 40.70995, 0.57856
40322,IN,Kolkata, 26.11527, 86.59509
40323,CA,Toronto, 43.86682, -79.2663
40324,CN,Shanghai, 46.08333, 122.08333
40325,CA,Edmonton, 53.51684, -113.3187
40326,TZ,Dar_es_Salaam, -10.33333, 39.28333
40327,US,New_York, 38.91817, -78.19444
40328,US,New_York, 43.61062, -72.97261
40329,NG,Lagos, 6.15038, 6.83042
40330,IT,Rome, 45.78071, 12.84052
40331,CN,Shanghai, 34.56861, 105.89333
40332,GB,London, 50.75767, -1.5443
40333,US,Los_Angeles, 34.21639, -119.0376
40334,DE,Berlin, 52.21099, 7.02238
40335,US,Los_Angeles, 47.4943, -122.24092
40336,GB,London, 50.11861, -5.53715
40337,RU,Krasnoyarsk, 55.54028, 89.20083
40338,BR,Sao_Paulo, -22.92306, -53.13722
40339,MX,Mexico_City, 20.74122, -100.44843
40340,DE,Berlin, 50.80019, 7.20769
40341,JP,Tokyo, 35.30889, 139.55028
40342,CN,Shanghai, 31.64615, 120.74221
40343,US,New_York, 43.91452, -69.96533
40344,AU,Perth, -32.05251, 115.88782
40345,BR,Sao_Paulo, -25.42944, -50.00639
40346,UA,Kiev, 45.99194, 29.41824
40347,ID,Makassar, -3.5403, 118.9707
40348,ID,Jakarta, -6.48167, 106.85417
40349,ES,Madrid, 37.13548, -3.67029
40350,JP,Tokyo, 35.8, 137.23333
40351,RU,Moscow, 57.30185, 39.85331
40352,TJ,Dushanbe, 38.55632, 69.01354
40353,AU,Sydney, -33.88096, 151.07986
40354,BR,Maceio, -10.90889, -37.03861
40355,GB,London, 53.0233, -1.48119
40356,AR,Argentina, -54.8, -68.3
40357,IT,Rome, 44.59445, 11.04979
40358,PL,Warsaw, 54.60528, 18.34717
40359,SO,Mogadishu, -0.35817, 42.54536
40360,KR,Seoul, 37.1759, 128.9889
40361,CN,Shanghai, 30.35028, 112.19028
40362,NL,Amsterdam, 51.95838, 4.47124
40363,RS,Belgrade, 44.22639, 22.53083
40364,TZ,Dar_es_Salaam, -4.06667, 37.73333
40365,IN,Kolkata, 11.00599, 77.5609
40366,DE,Berlin, 52.59319, 13.32127
40367,BG,Sofia, 42.7, 27.25
40368,ES,Madrid, 38.96667, -0.18333
40369,RU,Moscow, 53.53041, 43.67663
40370,IN,Kolkata, 19.30157, 72.85107
40371,MD,Chisinau, 48.15659, 28.28489
40372,RU,Moscow, 56.03361, 35.96944
40373,IT,Rome, 44.31771, 9.32241
40374,US,New_York, 33.98154, -81.23621
40375,US,New_York, 40.5576, -74.28459
40376,DE,Berlin, 52.61131, 13.31783
40377,IN,Kolkata, 32.55531, 76.12647
40378,PH,Manila, 15.72892, 120.57224
40379,KE,Nairobi, 0.03813, 36.36339
40380,IT,Rome, 41.72063, 12.6723
40381,US,New_York, 40.65538, -74.38987
40382,RU,Yekaterinburg, 56.11281, 69.49015
40383,CL,Santiago, -33.59217, -70.6996
40384,US,New_York, 40.57788, -73.95958
40385,TD,Ndjamena, 12.18441, 18.69303
40386,DE,Berlin, 51.47805, 6.8625
40387,US,New_York, 42.93369, -72.27814
40388,MA,Casablanca, 34.31, -2.16
40389,BR,Fortaleza, -4.16694, -40.7475
40390,US,New_York, 38.91817, -78.19444
40391,TN,Tunis, 35.72917, 10.58082
40392,CA,Glace_Bay, 46.1351, -60.1831
40393,US,Chicago, 41.57721, -93.71133
40394,IN,Kolkata, 10.12268, 77.54372
40395,RU,Moscow, 42.819, 47.1192
40396,MY,Kuala_Lumpur, 1.6, 103.81667
40397,AM,Yerevan, 40.49748, 44.7662
40398,BR,Sao_Paulo, -21.205, -41.88778
40399,RU,Krasnoyarsk, 55.54028, 89.20083
40400,PH,Manila, 6.95194, 121.96361
40401,MD,Chisinau, 48.15659, 28.28489
40402,IN,Kolkata, 10.10649, 76.35484
40403,CN,Shanghai, 37.30553, 120.82747
40404,US,New_York, 27.09978, -82.45426
40405,CZ,Prague, 50.598427, 13.610242
40406,NG,Lagos, 10.61285, 12.19458
40407,RU,Moscow, 53.77166, 38.12408
40408,IN,Kolkata, 23.1959, 86.51499
40409,IN,Kolkata, 19.21667, 73.08333
40410,PL,Warsaw, 54.58048, 16.86194
40411,GB,London, 50.82882, -0.32247
40412,DE,Berlin, 51.21667, 6.26667
40413,IT,Rome, 37.49223, 15.07041
40414,US,Chicago, 26.18924, -98.15529
40415,KR,Seoul, 37.65639, 126.835
40416,BE,Brussels, 51.21187, 4.25633
40417,JP,Tokyo, 35, 136.51667
40418,IN,Kolkata, 24.41288, 76.56719
40419,CN,Shanghai, 46.08333, 122.08333
40420,JP,Tokyo, 36.75965, 137.36215
40421,IN,Kolkata, 26.44931, 91.61356
40422,NO,Oslo, 68.79833, 16.54165
40423,BE,Brussels, 50.74497, 3.20639
40424,IN,Kolkata, 18.18158, 76.03889
40425,RU,Moscow, 46.7055, 38.2739
40426,BR,Sao_Paulo, -19.7625, -44.31389
40427,PL,Warsaw, 54.60528, 18.34717
40428,TH,Bangkok, 15.79408, 104.1451
40429,HT,Port-au-Prince, 18.65297, -72.09391
40430,PH,Manila, 10.20898, 123.758
40431,ID,Jakarta, -7.01833, 107.60389
40432,UZ,Tashkent, 41.29444, 69.67639
40433,ID,Jakarta, -7.01833, 107.60389
40434,UG,Kampala, 3.27833, 32.88667
40435,GB,London, 57.47908, -4.22398
40436,RU,Moscow, 57.30185, 39.85331
40437,US,Los_Angeles, 33.76446, -117.79394
40438,GT,Guatemala, 14.93333, -91.11667
40439,CI,Abidjan, 5.84752, -5.682
40440,US,New_York, 41.16704, -73.20483
40441,MG,Antananarivo, -17.83333, 48.41667
40442,US,Chicago, 45.0408, -93.263
40443,CN,Shanghai, 30.24706, 115.04814
40444,CM,Douala, 3.51667, 11.5
40445,BR,Sao_Paulo, -22.53722, -42.98194
40446,US,New_York, 35.05266, -78.87836
40447,US,Chicago, 44.73941, -93.12577
40448,MW,Blantyre, -13.7804, 34.4587
40449,KZ,Qyzylorda, 44.85278, 65.50917
40450,TH,Bangkok, 15.46063, 99.89166
40451,US,Los_Angeles, 33.52253, -117.70755
40452,IL,Jerusalem, 31.92923, 34.86563
40453,US,Chicago, 35.25064, -91.73625
40454,CD,Lubumbashi, 0.76755, 24.43973
40455,US,New_York, 28.54944, -81.77285
40456,US,Chicago, 31.84568, -102.36764
40457,CN,Shanghai, 35.85, 117.7
40458,RU,Krasnoyarsk, 55.54028, 89.20083
40459,IN,Kolkata, 22.88783, 84.13864
40460,IT,Rome, 40.72586, 8.55552
40461,MK,Skopje, 41.92361, 20.91361
40462,US,New_York, 33.98154, -81.23621
40463,AR,Argentina, -27.4338, -65.61427
40464,NA,Windhoek, -21.98333, 16.91667
40465,DZ,Algiers, 34.15429, 3.50309
40466,AO,Luanda, -11.78333, 19.91667
40467,MY,Kuala_Lumpur, 1.6561, 103.6032
40468,US,New_York, 40.63316, -74.13653
40469,CR,Costa_Rica, 9.92787, -84.13722
40470,US,Chicago, 36.61033, -88.31476
40471,JP,Tokyo, 34.81667, 137.4
40472,DE,Berlin, 49.5099, 6.74549
40473,IN,Kolkata, 15.73628, 75.96976
40474,MX,Mazatlan, 22.49396, -105.36369
40475,UG,Kampala, 2.41669, 30.98551
40476,US,New_York, 33.54428, -84.23381
40477,US,Chicago, 38.58894, -89.99038
40478,BR,Sao_Paulo, -19.7625, -44.31389
40479,IT,Rome, 45.39402, 9.29109
40480,PK,Karachi, 31.82539, 72.54064
40481,ES,Madrid, 37.13548, -3.67029
40482,GB,London, 51.39323, 0.47713
40483,US,Chicago, 32.52515, -93.75018
40484,US,Los_Angeles, 33.95015, -118.03917
40485,FR,Paris, 48.98994, 2.1699
40486,US,Los_Angeles, 33.03699, -117.29198
40487,US,New_York, 43.16547, -77.70066
40488,PH,Manila, 14.66, 120.56528
40489,MG,Antananarivo, -21.15, 46.58333
40490,FR,Paris, 49.28669, 1.00288
40491,RU,Moscow, 61.78491, 34.34691
40492,DE,Berlin, 54.52156, 9.5586
40493,DE,Berlin, 48.46458, 9.22796
40494,US,Chicago, 41.6764, -91.58045
40495,GB,London, 51.38673, 0.30367
40496,KZ,Aqtobe, 47.83333, 59.6
40497,BA,Sarajevo, 44.75874, 19.21437
40498,FR,Paris, 48.79325, 2.29275
40499,ES,Madrid, 38.47917, -1.325
40500,US,New_York, 28.90054, -81.26367
40501,US,New_York, 42.52787, -70.92866
40502,AR,Argentina, -31.4488, -60.93173
40503,BR,Porto_Velho, -8.76194, -63.90389
40504,DE,Berlin, 49.68369, 8.61839
40505,CO,Bogota, 10.98778, -74.95472
40506,DE,Berlin, 52.4581, 13.28702
40507,US,Chicago, 35.25064, -91.73625
40508,JP,Tokyo, 43.82634, 144.09638
40509,IN,Kolkata, 17.34769, 78.55757
40510,IN,Kolkata, 26.44931, 91.61356
40511,UA,Kiev, 49.07866, 30.96755
40512,IT,Rome, 40.55851, 17.80774
40513,US,New_York, 40.81, -73.9625
40514,NG,Lagos, 7.62789, 4.74161
40515,ES,Madrid, 37.35813, -6.03731
40516,ID,Jakarta, -7.54972, 110.71639
40517,DE,Berlin, 50.23019, 8.77155
40518,MX,Mexico_City, 19.32889, -99.32556
40519,ZA,Johannesburg, -26.93366, 29.24152
40520,US,Los_Angeles, 34.21639, -119.0376
40521,RU,Moscow, 54.84444, 38.16694
40522,JP,Tokyo, 41.77583, 140.73667
40523,PH,Manila, 14.66, 120.56528
40524,EC,Guayaquil, -2.90055, -79.00453
40525,CA,Toronto, 45.43341, -73.86586
40526,TH,Bangkok, 8.43333, 99.96667
40527,GB,London, 50.76306, -1.29772
40528,US,Chicago, 47.92526, -97.03285
40529,BR,Bahia, -15.675, -38.94722
40530,KZ,Almaty, 47.46657, 84.87144
40531,AR,Argentina, -37.32167, -59.13316
40532,DE,Berlin, 51.88333, 8.51667
40533,US,Chicago, 34.25807, -88.70464
40534,GB,London, 52.66277, -2.01111
40535,CZ,Prague, 49.144482, 15.006139
40536,UA,Zaporozhye, 47.48444, 36.25361
40537,FR,Paris, 50.75, 2.25
40538,IN,Kolkata, 25.49043, 85.94001
40539,US,Boise, 43.54072, -116.56346
40540,US,New_York, 40.65538, -74.38987
40541,MG,Antananarivo, -22.9, 44.53333
40542,VN,Ho_Chi_Minh, 10.29085, 105.75635
40543,BE,Brussels, 51.24197, 4.82313
40544,MX,Mexico_City, 19.04222, -98.11889
40545,AR,Argentina, -37.32167, -59.13316
40546,NG,Lagos, 6.45407, 3.39467
40547,US,Denver, 39.57582, -105.11221
40548,CO,Bogota, 7.83389, -72.47417
40549,US,Denver, 39.57582, -105.11221
40550,RU,Moscow, 60.02427, 30.28491
40551,CH,Zurich, 46.18396, 6.10237
40552,IN,Kolkata, 24.81757, 84.63445
40553,FR,Paris, 45.73333, 4.91667
40554,PK,Karachi, 31.82539, 72.54064
40555,CN,Shanghai, 23.02677, 113.13148
40556,BJ,Porto-Novo, 8.88649, 2.59753
40557,TZ,Dar_es_Salaam, -7.76667, 35.7
40558,PS,Hebron, 31.78336, 35.23388
40559,IE,Dublin, 53.43333, -7.95
40560,CN,Shanghai, 40.85158, 122.74754
40561,US,Los_Angeles, 33.76446, -117.79394
40562,TH,Bangkok, 15.58552, 102.42587
40563,ET,Addis_Ababa, 11.85, 38.01667
40564,BY,Minsk, 55.1904, 30.2049
40565,IN,Kolkata, 25.66795, 85.83636
40566,DE,Berlin, 51.30001, 13.10984
40567,TH,Bangkok, 14.64056, 104.64992
40568,CN,Shanghai, 37.19723, 122.05228
40569,CN,Shanghai, 41.09822, 120.74792
40570,MW,Blantyre, -13.7804, 34.4587
40571,SV,El_Salvador, 13.70167, -89.10944
40572,BR,Sao_Paulo, -22.92306, -53.13722
40573,CZ,Prague, 50.50301, 13.63617
40574,RU,Moscow, 53.95278, 32.86389
40575,GH,Accra, 6.46346, -2.31938
40576,MM,Yangon, 16.68911, 98.50893
40577,IN,Kolkata, 18.18158, 76.03889
40578,ZA,Johannesburg, -24.19436, 29.00974
40579,DE,Berlin, 50.23805, 8.86704
40580,CH,Zurich, 46.18396, 6.10237
40581,AR,Argentina, -31.25033, -61.4867
40582,PH,Manila, 9.6531, 124.3697
40583,BR,Sao_Paulo, -21.41222, -42.19667
40584,UA,Kiev, 51.67822, 33.9162
40585,PK,Karachi, 32.87533, 71.57118
40586,TN,Tunis, 36.08497, 9.37082
40587,ZA,Johannesburg, -24.19436, 29.00974
40588,US,New_York, 42.93369, -72.27814
40589,NG,Lagos, 11.86064, 9.0027
40590,PT,Lisbon, 37.08819, -8.2503
40591,US,New_York, 30.17746, -81.38758
40592,US,Los_Angeles, 33.52253, -117.70755
40593,GN,Conakry, 9.535, -13.68778
40594,US,Detroit, 42.97086, -82.42491
40595,ID,Jakarta, 3.7278, 98.6738
40596,US,Los_Angeles, 34.95303, -120.43572
40597,JP,Tokyo, 35.48199, 137.02166
40598,IN,Kolkata, 26.32293, 91.00632
40599,US,Chicago, 35.25064, -91.73625
40600,SK,Bratislava, 48.8449, 17.22635
40601,NL,Amsterdam, 52.31333, 6.92917
40602,ES,Madrid, 43.31667, -2.68333
40603,FR,Paris, 48.8765, 2.18967
40604,FR,Paris, 44.92801, 4.8951
40605,PH,Manila, 12.97389, 123.99333
40606,US,New_York, 27.71809, -82.35176
40607,NI,Managua, 11.84962, -86.19903
40608,PH,Manila, 10.31672, 123.89071
40609,CA,Toronto, 45.43341, -73.86586
40610,BR,Sao_Paulo, -20.25333, -43.80139
40611,CZ,Prague, 48.975658, 14.480255
40612,US,New_York, 40.64621, -73.97069
40613,DE,Berlin, 48.06919, 11.37703
40614,US,Chicago, 33.41012, -91.06177
40615,PK,Karachi, 30.76468, 74.12286
40616,IN,Kolkata, 24.81757, 84.63445
40617,JP,Tokyo, 34.4833, 136.84186
40618,US,Chicago, 29.84576, -90.10674
40619,US,Chicago, 47.92526, -97.03285
40620,DZ,Algiers, 35.21222, 2.31889
40621,ES,Madrid, 37.35813, -6.03731
40622,US,Los_Angeles, 47.80527, -122.24064
40623,ES,Madrid, 43.31667, -2.68333
40624,AU,Sydney, -34.88422, 150.60036
40625,US,Los_Angeles, 47.4943, -122.24092
40626,GH,Accra, 6.46346, -2.31938
40627,IN,Kolkata, 20.88197, 85.83334
40628,RW,Kigali, -1.9487, 30.4347
40629,IN,Kolkata, 17.34769, 78.55757
40630,GB,London, 53.19146, -2.52398
40631,DE,Berlin, 52.61131, 13.31783
40632,US,Denver, 40.65995, -111.99633
40633,CO,Bogota, 5.6561, -75.87877
40634,BR,Sao_Paulo, -21.42917, -45.94722
40635,DE,Berlin, 50.80904, 8.77069
40636,SY,Damascus, 34.5624, 38.28402
40637,BR,Recife, -8.05389, -34.88111
40638,GH,Accra, 6.46346, -2.31938
40639,CN,Shanghai, 45.35, 126.28333
40640,IN,Kolkata, 11.50526, 77.23826
40641,PL,Warsaw, 50.86079, 17.4674
40642,GN,Conakry, 9.535, -13.68778
40643,JP,Tokyo, 34.75856, 136.13108
40644,US,Los_Angeles, 33.52253, -117.70755
40645,AR,Argentina, -54.8, -68.3
40646,RU,Novokuznetsk, 55.8736, 85.4265
40647,US,Chicago, 44.27804, -88.27205
40648,ES,Madrid, 37.35813, -6.03731
40649,DE,Berlin, 49.03685, 8.70745
40650,TH,Bangkok, 13.8196, 100.04427
40651,AR,Argentina, -34.64966, -58.38341
40652,AD,Andorra, 42.50729, 1.53414
40653,DE,Berlin, 50.23805, 8.86704
40654,US,Boise, 43.54072, -116.56346
40655,CU,Havana, 22.98212, -80.58556
40656,BY,Minsk, 53.5942, 25.8191
40657,US,New_York, 43.1009, -75.23266
40658,CN,Shanghai, 23.73333, 114.68333
40659,DZ,Algiers, 36.06386, 4.62744
40660,CA,Edmonton, 53.51684, -113.3187
40661,RU,Moscow, 57.97472, 33.2525
40662,DE,Berlin, 48.78232, 9.17702
40663,AU,Perth, -32.05251, 115.88782
40664,US,New_York, 35.05266, -78.87836
40665,DE,Berlin, 52.61131, 13.31783
40666,IR,Tehran, 36.64852, 51.49621
40667,IN,Kolkata, 21.59983, 71.21169
40668,RU,Irkutsk, 51.82721, 107.60627
40669,RU,Moscow, 44.92934, 37.99117
40670,FR,Paris, 43.71032, -1.05366
40671,VE,Caracas, 9.91861, -68.30472
40672,CD,Lubumbashi, 0.76755, 24.43973
40673,US,Chicago, 36.02506, -86.77917
40674,CH,Zurich, 47.30997, 8.52462
40675,TZ,Dar_es_Salaam, -7.76667, 35.7
40676,JP,Tokyo, 34.75856, 136.13108
40677,IN,Kolkata, 25.92493, 73.66633
40678,KZ,Qyzylorda, 44.85278, 65.50917
40679,BY,Minsk, 55.1904, 30.2049
40680,CI,Abidjan, 5.27247, -3.59625
40681,TR,Istanbul, 37.05944, 37.3825
40682,CN,Shanghai, 23.29549, 113.82465
40683,FR,Paris, 48.98994, 2.1699
40684,JP,Tokyo, 37.56667, 140.11667
40685,IN,Kolkata, 34.08565, 74.80555
40686,US,New_York, 40.93121, -73.89875
40687,DZ,Algiers, 36.72544, 3.55665
40688,CL,Santiago, -32.45242, -71.23106
40689,GB,London, 50.79205, -1.08593
40690,UA,Kiev, 45.99194, 29.41824
40691,NZ,Auckland, -44.39672, 171.25364
