ИД,ЗАЯВКА_ИД,Статус_выполнения
26204,52747,1
26205,52748,0
26206,52749,0
26207,52752,0
26208,52753,0
26209,52756,1
26210,52758,0
26211,52759,1
26212,52760,1
26213,52761,1
26214,52764,1
26215,52765,0
26216,52771,0
26217,52777,1
26218,52778,0
26219,52779,1
26220,52780,1
26221,52782,1
26222,52783,0
26223,52784,1
26224,52790,0
26225,52792,0
26226,52794,0
26227,52796,0
26228,52797,1
26229,52802,0
26230,52803,0
26231,52806,1
26232,52807,1
26233,52809,1
26234,52812,1
26235,52813,0
26236,52818,1
26237,52819,0
26238,52823,0
26239,52824,0
26240,52826,0
26241,52827,0
26242,52828,0
26243,52831,1
26244,52834,1
26245,52837,0
26246,52840,0
26247,52842,1
26248,52848,1
26249,52850,1
26250,52851,1
26251,52852,0
26252,52853,1
26253,52858,0
26254,52860,1
26255,52862,1
26256,52863,1
26257,52867,1
26258,52868,0
26259,52869,0
26260,52870,1
26261,52871,0
26262,52872,0
26263,52874,1
26264,52875,1
26265,52877,1
26266,52878,0
26267,52879,1
26268,52883,1
26269,52885,0
26270,52887,0
26271,52888,1
26272,52889,1
26273,52890,0
26274,52894,0
26275,52895,1
26276,52896,0
26277,52897,1
26278,52901,0
26279,52907,0
26280,52909,0
26281,52910,0
26282,52916,0
26283,52918,0
26284,52921,1
26285,52922,1
26286,52924,0
26287,52926,0
26288,52927,0
26289,52930,0
26290,52932,0
26291,52933,0
26292,52934,1
26293,52935,1
26294,52943,1
26295,52945,1
26296,52947,0
26297,52950,1
26298,52951,0
26299,52952,0
26300,52953,0
26301,52954,1
26302,52956,1
26303,52960,1
26304,52961,0
26305,52962,0
26306,52965,1
26307,52970,1
26308,52974,1
26309,52977,1
26310,52978,1
26311,52980,1
26312,52982,1
26313,52984,1
26314,52989,0
26315,52991,0
26316,52993,1
26317,52994,0
26318,52995,1
26319,52997,1
26320,52998,1
26321,52999,1
26322,53004,1
26323,53007,0
26324,53011,1
26325,53014,1
26326,53015,1
26327,53018,0
26328,53021,1
26329,53023,0
26330,53025,0
26331,53027,0
26332,53031,0
26333,53035,1
26334,53037,0
26335,53040,0
26336,53042,1
26337,53043,0
26338,53046,0
26339,53048,0
26340,53056,1
26341,53057,0
26342,53060,0
26343,53061,0
26344,53062,0
26345,53065,1
26346,53067,0
26347,53068,1
26348,53069,1
26349,53073,1
26350,53074,0
26351,53076,1
26352,53078,0
26353,53082,1
26354,53083,1
26355,53084,1
26356,53085,1
26357,53087,1
26358,53088,0
26359,53089,0
26360,53093,1
26361,53094,1
26362,53095,0
26363,53098,0
26364,53100,0
26365,53101,0
26366,53102,0
26367,53104,0
26368,53106,0
26369,53108,0
26370,53109,0
26371,53110,1
26372,53111,0
26373,53114,0
26374,53119,1
26375,53121,1
26376,53123,0
26377,53125,0
26378,53126,0
26379,53131,1
26380,53134,1
26381,53135,1
26382,53136,0
26383,53137,1
26384,53140,0
26385,53141,0
26386,53142,0
26387,53144,1
26388,53145,0
26389,53146,0
26390,53148,0
26391,53150,0
26392,53151,0
26393,53154,0
26394,53155,0
26395,53158,1
26396,53160,1
26397,53161,0
26398,53162,1
26399,53163,0
26400,53169,1
26401,53170,0
26402,53173,1
26403,53175,0
26404,53176,1
26405,53177,0
26406,53179,1
26407,53183,0
26408,53186,0
26409,53187,0
26410,53188,0
26411,53189,1
26412,53191,0
26413,53192,0
26414,53193,0
26415,53196,0
26416,53197,0
26417,53198,0
26418,53199,1
26419,53201,1
26420,53202,0
26421,53203,1
26422,53205,1
26423,53207,0
26424,53208,1
26425,53210,1
26426,53211,0
26427,53213,1
26428,53215,0
26429,53218,1
26430,53221,0
26431,53225,1
26432,53226,1
26433,53227,1
26434,53229,1
26435,53231,1
26436,53233,0
26437,53234,0
26438,53235,1
26439,53238,0
26440,53239,1
26441,53242,0
26442,53244,0
26443,53245,0
26444,53246,1
26445,53247,0
26446,53248,1
26447,53256,0
26448,53258,1
26449,53260,0
26450,53262,1
26451,53264,0
26452,53265,1
26453,53266,0
26454,53268,1
26455,53269,1
26456,53271,1
26457,53276,0
26458,53277,1
26459,53278,0
26460,53280,0
26461,53283,0
26462,53284,1
26463,53285,1
26464,53286,1
26465,53288,1
26466,53290,1
26467,53292,1
26468,53293,0
26469,53298,0
26470,53299,1
26471,53301,0
26472,53303,0
26473,53304,0
26474,53310,1
26475,53311,0
26476,53313,1
26477,53314,1
26478,53315,1
26479,53316,0
26480,53317,1
26481,53319,1
26482,53320,1
26483,53322,1
26484,53323,1
26485,53324,1
26486,53325,0
26487,53327,1
26488,53329,0
26489,53330,1
26490,53336,1
26491,53338,0
26492,53342,1
26493,53343,0
26494,53348,0
26495,53349,1
26496,53350,1
26497,53352,1
26498,53353,1
26499,53357,0
26500,53358,1
26501,53359,0
26502,53360,1
26503,53361,0
26504,53363,0
26505,53368,0
26506,53370,1
26507,53372,1
26508,53373,1
26509,53374,1
26510,53375,0
26511,53376,0
26512,53378,1
26513,53379,0
26514,53381,0
26515,53382,0
26516,53383,1
26517,53385,0
26518,53389,0
26519,53393,1
26520,53395,1
26521,53396,0
26522,53398,1
26523,53400,1
26524,53402,1
26525,53406,0
26526,53407,1
26527,53411,0
26528,53414,1
26529,53415,1
26530,53416,1
26531,53420,0
26532,53422,1
26533,53423,0
26534,53425,0
26535,53426,1
26536,53429,1
26537,53430,1
26538,53432,0
26539,53433,1
26540,53434,0
26541,53435,1
26542,53437,0
26543,53438,1
26544,53439,0
26545,53443,1
26546,53445,1
26547,53447,0
26548,53448,0
26549,53450,1
26550,53452,1
26551,53455,0
26552,53456,0
26553,53463,1
26554,53465,0
26555,53469,1
26556,53471,1
26557,53472,0
26558,53474,0
26559,53479,1
26560,53480,1
26561,53481,1
26562,53485,0
26563,53487,0
26564,53488,1
26565,53489,1
26566,53491,0
26567,53492,0
26568,53493,0
26569,53494,0
26570,53495,1
26571,53496,0
26572,53497,0
26573,53498,1
26574,53501,0
26575,53502,1
26576,53506,0
26577,53507,1
26578,53508,1
26579,53510,1
26580,53512,1
26581,53513,0
26582,53517,1
26583,53519,0
26584,53520,1
26585,53521,0
26586,53524,0
26587,53527,0
26588,53528,0
26589,53530,0
26590,53533,1
26591,53535,1
26592,53537,0
26593,53538,1
26594,53540,0
26595,53541,0
26596,53543,0
26597,53544,1
26598,53545,1
26599,53548,1
26600,53549,0
26601,53550,0
26602,53555,1
26603,53557,0
26604,53558,0
26605,53562,0
26606,53563,1
26607,53566,1
26608,53569,1
26609,53570,0
26610,53574,1
26611,53575,0
26612,53576,1
26613,53580,1
26614,53581,1
26615,53582,1
26616,53584,0
26617,53586,1
26618,53587,0
26619,53590,1
26620,53591,0
26621,53594,1
26622,53595,0
26623,53596,0
26624,53599,0
26625,53600,0
26626,53602,0
26627,53603,0
26628,53609,1
26629,53610,1
26630,53614,1
26631,53615,1
26632,53616,0
26633,53617,0
26634,53620,0
26635,53622,0
26636,53623,0
26637,53624,1
26638,53625,1
26639,53626,1
26640,53628,1
26641,53630,1
26642,53631,0
26643,53632,1
26644,53633,1
26645,53648,1
26646,53651,1
26647,53654,1
26648,53655,1
26649,53656,1
26650,53663,0
26651,53668,1
26652,53677,0
26653,53678,1
26654,53684,1
26655,53685,0
26656,53687,1
26657,53688,1
26658,53691,0
26659,53692,0
26660,53694,0
26661,53696,1
26662,53698,0
26663,53699,1
26664,53700,1
26665,53703,0
26666,53704,0
26667,53705,0
26668,53706,0
26669,53709,1
26670,53710,1
26671,53711,0
26672,53712,0
26673,53713,0
26674,53714,1
26675,53716,1
26676,53717,0
26677,53718,0
26678,53721,1
26679,53723,0
26680,53724,1
26681,53726,0
26682,53727,1
26683,53731,1
26684,53732,1
26685,53733,1
26686,53735,0
26687,53736,1
26688,53737,1
26689,53738,1
26690,53739,1
26691,53740,1
26692,53742,1
26693,53743,1
26694,53744,0
26695,53745,1
26696,53746,1
26697,53748,0
26698,53749,1
26699,53756,0
26700,53761,0
26701,53762,0
26702,53763,1
26703,53765,0
26704,53766,1
26705,53768,1
26706,53771,1
26707,53772,0
26708,53773,0
26709,53774,1
26710,53777,1
26711,53780,0
26712,53782,0
26713,53783,0
26714,53785,1
26715,53786,0
26716,53787,1
26717,53788,0
26718,53790,0
26719,53791,1
26720,53792,1
26721,53793,1
26722,53794,1
26723,53796,0
26724,53798,0
26725,53801,0
26726,53803,1
26727,53806,0
26728,53808,1
26729,53810,0
26730,53811,0
26731,53817,1
26732,53820,1
26733,53824,0
26734,53826,0
26735,53827,0
26736,53829,0
26737,53831,1
26738,53833,1
26739,53836,1
26740,53839,0
26741,53840,0
26742,53841,1
26743,53845,0
26744,53850,0
26745,53851,1
26746,53853,0
26747,53854,0
26748,53856,0
26749,53857,1
26750,53859,1
26751,53863,1
26752,53866,0
26753,53868,0
26754,53869,0
26755,53870,0
26756,53872,1
26757,53875,0
26758,53876,0
26759,53881,0
26760,53882,1
26761,53883,0
26762,53887,1
26763,53888,1
26764,53889,1
26765,53894,1
26766,53895,1
26767,53897,0
26768,53900,0
26769,53901,1
26770,53907,1
26771,53912,1
26772,53913,0
26773,53914,1
26774,53916,0
26775,53917,1
26776,53919,0
26777,53920,1
26778,53922,1
26779,53923,0
26780,53929,1
26781,53931,1
26782,53932,1
26783,53933,1
26784,53934,1
26785,53936,1
26786,53938,0
26787,53939,0
26788,53950,0
26789,53952,0
26790,53953,0
26791,53954,0
26792,53955,0
26793,53956,0
26794,53957,1
26795,53958,0
26796,53959,0
26797,53961,1
26798,53963,0
26799,53965,0
26800,53966,1
26801,53969,0
26802,53971,0
26803,53975,0
26804,53977,0
26805,53979,1
26806,53981,1
26807,53982,1
26808,53989,1
26809,53991,0
26810,53992,1
26811,53993,0
26812,53994,0
26813,53995,1
26814,53997,0
26815,53998,0
26816,53999,0
26817,54000,0
26818,54001,0
26819,54009,0
26820,54011,0
26821,54013,0
26822,54014,0
26823,54015,0
26824,54017,1
26825,54018,1
26826,54019,1
26827,54020,0
26828,54022,0
26829,54026,0
26830,54027,1
26831,54028,0
26832,54033,1
26833,54034,1
26834,54035,0
26835,54036,0
26836,54037,0
26837,54042,0
26838,54044,1
26839,54045,0
26840,54049,1
26841,54050,1
26842,54051,0
26843,54052,0
26844,54053,1
26845,54055,1
26846,54056,1
26847,54057,1
26848,54058,1
26849,54060,0
26850,54062,1
26851,54066,0
26852,54067,1
26853,54068,0
26854,54071,1
26855,54073,0
26856,54074,1
26857,54075,1
26858,54077,0
26859,54078,0
26860,54079,0
26861,54081,1
26862,54084,1
26863,54087,0
26864,54091,1
26865,54097,0
26866,54100,0
26867,54102,1
26868,54103,0
26869,54104,1
26870,54105,1
26871,54106,0
26872,54107,0
26873,54109,0
26874,54110,0
26875,54111,0
26876,54113,0
26877,54115,0
26878,54117,0
26879,54119,0
26880,54120,0
26881,54121,0
26882,54123,0
26883,54126,0
26884,54129,1
26885,54131,1
26886,54132,0
26887,54138,1
26888,54140,0
26889,54141,0
26890,54142,1
26891,54143,0
26892,54144,1
26893,54145,1
26894,54146,1
26895,54147,1
26896,54149,1
26897,54153,0
26898,54154,0
26899,54156,1
26900,54157,1
26901,54158,1
26902,54164,1
26903,54165,0
26904,54167,1
26905,54170,1
26906,54173,0
26907,54174,0
26908,54175,0
26909,54176,0
26910,54177,1
26911,54178,1
26912,54179,0
26913,54184,1
26914,54185,1
26915,54186,0
26916,54190,1
26917,54192,0
26918,54195,0
26919,54199,1
26920,54201,1
26921,54203,0
26922,54204,1
26923,54206,1
26924,54207,1
26925,54208,1
26926,54210,1
26927,54212,1
26928,54213,1
26929,54216,1
26930,54217,0
26931,54220,0
26932,54221,0
26933,54223,0
26934,54226,0
26935,54228,0
26936,54230,1
26937,54231,0
26938,54232,1
26939,54233,1
26940,54234,1
26941,54235,0
26942,54237,1
26943,54238,1
26944,54239,0
26945,54242,1
26946,54244,0
26947,54247,0
26948,54248,0
26949,54249,0
26950,54254,1
26951,54255,0
26952,54257,0
26953,54258,0
26954,54265,1
26955,54269,1
26956,54271,1
26957,54272,0
26958,54275,0
26959,54276,0
26960,54277,1
26961,54278,1
26962,54279,1
26963,54280,0
26964,54283,1
26965,54284,0
26966,54285,0
26967,54287,1
26968,54288,1
26969,54289,0
26970,54290,0
26971,54293,0
26972,54294,1
26973,54296,1
26974,54297,0
26975,54300,0
26976,54302,0
26977,54304,1
26978,54305,1
26979,54306,0
26980,54308,1
26981,54309,1
26982,54311,0
26983,54312,1
26984,54313,1
26985,54314,0
26986,54316,0
26987,54317,1
26988,54319,1
26989,54321,1
26990,54322,0
26991,54324,1
26992,54325,1
26993,54326,0
26994,54331,0
26995,54336,1
26996,54338,0
26997,54339,1
26998,54341,1
26999,54342,0
27000,54349,0
27001,54351,0
27002,54354,0
27003,54359,1
27004,54362,0
27005,54363,1
27006,54365,0
27007,54366,0
27008,54368,0
27009,54370,0
27010,54373,0
27011,54374,0
27012,54376,0
27013,54383,0
27014,54387,1
27015,54388,0
27016,54389,1
27017,54390,0
27018,54392,0
27019,54393,0
27020,54396,1
27021,54397,1
27022,54399,0
27023,54401,0
27024,54402,0
27025,54403,1
27026,54405,0
27027,54406,0
27028,54408,1
27029,54409,0
27030,54410,0
27031,54412,0
27032,54413,1
27033,54415,0
27034,54423,0
27035,54425,1
27036,54426,1
27037,54427,1
27038,54428,0
27039,54429,0
27040,54432,1
27041,54435,1
27042,54437,1
27043,54439,1
27044,54441,0
27045,54448,1
27046,54449,0
27047,54450,0
27048,54452,1
27049,54453,1
27050,54454,0
27051,54455,1
27052,54456,0
27053,54457,0
27054,54463,1
27055,54465,1
27056,54466,1
27057,54469,1
27058,54470,0
27059,54471,1
27060,54473,0
27061,54475,1
27062,54476,0
27063,54483,1
27064,54484,0
27065,54487,0
27066,54489,1
27067,54490,1
27068,54492,0
27069,54493,0
27070,54495,1
27071,54496,1
27072,54497,0
27073,54499,1
27074,54500,0
27075,54502,0
27076,54503,0
27077,54504,0
27078,54507,0
27079,54508,0
27080,54510,1
27081,54511,1
27082,54513,1
27083,54514,0
27084,54515,0
27085,54516,0
27086,54517,1
27087,54518,0
27088,54519,0
27089,54520,1
27090,54521,1
27091,54524,1
27092,54525,1
27093,54526,1
27094,54527,1
27095,54528,1
27096,54530,1
27097,54531,0
27098,54532,0
27099,54534,0
27100,54537,0
27101,54540,1
27102,54542,0
27103,54547,1
27104,54548,1
27105,54549,1
27106,54551,0
27107,54553,0
27108,54555,1
27109,54556,0
27110,54557,0
27111,54559,1
27112,54560,0
27113,54561,1
27114,54563,1
27115,54564,1
27116,54567,1
27117,54568,1
27118,54569,1
27119,54570,1
27120,54571,1
27121,54572,0
27122,54574,1
27123,54577,1
27124,54582,0
27125,54584,1
27126,54586,0
27127,54591,1
27128,54592,0
27129,54595,1
27130,54597,0
27131,54599,0
27132,54602,1
27133,54604,0
27134,54605,1
27135,54607,0
27136,54610,0
27137,54611,0
27138,54612,0
27139,54613,0
27140,54615,0
27141,54617,1
27142,54619,1
27143,54622,1
27144,54624,1
27145,54625,1
27146,54626,0
27147,54629,0
27148,54630,0
27149,54633,1
27150,54636,0
27151,54637,1
27152,54639,1
27153,54641,0
27154,54642,0
27155,54643,1
27156,54644,0
27157,54647,1
27158,54651,1
27159,54652,1
27160,54653,0
27161,54654,1
27162,54659,0
27163,54660,1
27164,54661,0
27165,54664,1
27166,54666,1
27167,54667,0
27168,54668,1
27169,54669,0
27170,54671,0
27171,54673,1
27172,54676,0
27173,54678,0
27174,54683,0
27175,54684,0
27176,54685,0
27177,54689,0
27178,54691,0
27179,54693,1
27180,54695,1
27181,54696,0
27182,54697,1
27183,54699,0
27184,54701,0
27185,54705,1
27186,54706,1
27187,54707,1
27188,54711,0
27189,54712,0
27190,54713,1
27191,54716,1
27192,54717,0
27193,54719,1
27194,54720,1
27195,54724,1
27196,54725,1
27197,54730,0
27198,54732,0
27199,54733,1
27200,54734,1
27201,54735,1
27202,54737,0
27203,54739,0
27204,54741,0
27205,54742,1
27206,54743,0
27207,54745,1
27208,54746,1
27209,54748,1
27210,54750,1
27211,54751,1
27212,54752,1
27213,54754,0
27214,54755,0
27215,54756,0
27216,54759,0
27217,54760,0
27218,54763,1
27219,54765,0
27220,54766,1
27221,54767,1
27222,54769,1
27223,54773,0
27224,54774,0
27225,54776,0
27226,54777,1
27227,54781,0
27228,54782,0
27229,54783,1
27230,54784,0
27231,54785,1
27232,54786,1
27233,54787,0
27234,54788,1
27235,54790,1
27236,54791,1
27237,54793,0
27238,54794,1
27239,54801,0
27240,54802,0
27241,54804,1
27242,54805,1
27243,54806,1
27244,54807,0
27245,54808,1
27246,54810,0
27247,54812,0
27248,54814,1
27249,54815,0
27250,54816,0
27251,54817,0
27252,54818,1
27253,54820,0
27254,54824,1
27255,54825,1
27256,54826,1
27257,54832,1
27258,54835,1
27259,54836,1
27260,54840,0
27261,54843,1
27262,54846,0
27263,54848,0
27264,54850,0
27265,54851,0
27266,54852,0
27267,54853,1
27268,54854,1
27269,54856,1
27270,54858,0
27271,54862,1
27272,54863,1
27273,54867,1
27274,54871,1
27275,54872,1
27276,54873,1
27277,54874,1
27278,54875,0
27279,54876,1
27280,54877,0
27281,54878,0
27282,54879,0
27283,54880,0
27284,54882,0
27285,54885,0
27286,54888,1
27287,54889,1
27288,54890,1
27289,54891,0
27290,54892,1
27291,54893,0
27292,54894,1
27293,54897,1
27294,54901,0
27295,54902,1
27296,54903,0
27297,54905,1
27298,54908,1
27299,54909,1
27300,54910,0
27301,54911,0
27302,54912,0
27303,54914,1
27304,54917,0
27305,54918,0
27306,54924,0
27307,54926,1
27308,54929,0
27309,54931,0
27310,54934,0
27311,54936,0
27312,54938,1
27313,54939,1
27314,54941,1
27315,54942,0
27316,54943,1
27317,54945,0
27318,54947,1
27319,54950,0
27320,54954,1
27321,54955,1
27322,54958,1
27323,54960,1
27324,54962,0
27325,54964,0
27326,54965,0
27327,54966,0
27328,54969,0
27329,54972,0
27330,54973,0
27331,54974,0
27332,54975,1
27333,54978,0
27334,54979,0
27335,54981,0
27336,54983,0
27337,54986,1
27338,54987,0
27339,54991,0
27340,54992,1
27341,54993,0
27342,54995,1
27343,54996,0
27344,54997,0
27345,54999,1
27346,55005,0
27347,55007,1
27348,55008,0
27349,55009,0
27350,55010,1
27351,55012,1
27352,55015,0
27353,55016,1
27354,55017,1
27355,55022,1
27356,55026,0
27357,55030,1
27358,55031,1
27359,55032,0
27360,55034,1
27361,55036,1
27362,55037,1
27363,55039,0
27364,55040,1
27365,55043,1
27366,55046,1
27367,55047,1
27368,55048,0
27369,55050,0
27370,55054,1
27371,55055,1
27372,55057,0
27373,55060,0
27374,55061,1
27375,55062,1
27376,55063,1
27377,55067,0
27378,55070,0
27379,55071,0
27380,55072,0
27381,55078,1
27382,55079,0
27383,55080,0
27384,55081,0
27385,55082,1
27386,55083,0
27387,55085,0
27388,55086,1
27389,55087,0
27390,55089,0
27391,55090,1
27392,55091,0
27393,55093,0
27394,55095,1
27395,55097,1
27396,55099,1
27397,55100,1
27398,55101,1
27399,55104,0
27400,55105,1
27401,55107,1
27402,55108,0
27403,55111,0
27404,55112,1
27405,55114,1
27406,55115,0
27407,55119,0
27408,55121,0
27409,55123,1
27410,55124,1
27411,55125,0
27412,55126,1
27413,55127,1
27414,55129,1
27415,55131,0
27416,55132,0
27417,55133,1
27418,55134,0
27419,55137,0
27420,55138,1
27421,55139,1
27422,55142,0
27423,55144,1
27424,55145,1
27425,55146,0
27426,55148,0
27427,55149,1
27428,55151,1
27429,55153,1
27430,55155,0
27431,55158,0
27432,55159,0
27433,55160,1
27434,55162,0
27435,55163,1
27436,55164,0
27437,55166,0
27438,55170,1
27439,55171,0
27440,55172,1
27441,55174,1
27442,55177,1
27443,55179,0
27444,55180,0
27445,55181,0
27446,55184,0
27447,55185,1
27448,55187,0
27449,55190,0
27450,55195,1
27451,55197,0
27452,55198,1
27453,55199,0
27454,55201,0
27455,55204,1
27456,55205,1
27457,55206,0
27458,55210,1
27459,55213,1
27460,55214,0
27461,55216,0
27462,55218,1
27463,55219,1
27464,55220,1
27465,55223,1
27466,55226,1
27467,55228,0
27468,55230,0
27469,55233,1
27470,55234,1
27471,55237,0
27472,55238,0
27473,55239,0
27474,55240,0
27475,55246,0
27476,55253,0
27477,55254,1
27478,55255,1
27479,55256,1
27480,55257,0
27481,55259,0
27482,55260,0
27483,55261,1
27484,55266,1
27485,55268,0
27486,55272,0
27487,55273,0
27488,55276,0
27489,55280,1
27490,55281,1
27491,55282,1
27492,55283,1
27493,55286,0
27494,55287,0
27495,55288,1
27496,55289,0
27497,55290,0
27498,55293,0
27499,55295,0
27500,55297,1
27501,55299,0
27502,55304,0
27503,55307,1
27504,55310,1
27505,55311,1
27506,55317,0
27507,55320,1
27508,55321,1
27509,55323,1
27510,55324,1
27511,55328,0
27512,55329,1
27513,55330,0
27514,55331,0
27515,55333,0
27516,55334,0
27517,55336,1
27518,55337,0
27519,55340,1
27520,55341,0
27521,55344,0
27522,55345,1
27523,55346,1
27524,55348,1
27525,55349,1
27526,55350,0
27527,55351,0
27528,55352,0
27529,55353,1
27530,55354,1
27531,55357,0
27532,55358,1
27533,55359,1
27534,55360,1
27535,55361,1
27536,55366,1
27537,55368,0
27538,55370,1
27539,55371,1
27540,55372,1
27541,55373,1
27542,55376,0
27543,55377,1
27544,55382,1
27545,55383,1
27546,55384,1
27547,55385,0
27548,55389,0
27549,55392,1
27550,55395,1
27551,55396,0
27552,55399,1
27553,55400,0
27554,55402,1
27555,55409,0
27556,55410,1
27557,55411,1
27558,55412,1
27559,55413,1
27560,55415,1
27561,55416,1
27562,55418,1
27563,55420,0
27564,55422,1
27565,55423,1
27566,55424,1
27567,55426,1
27568,55428,0
27569,55429,1
27570,55430,0
27571,55432,0
27572,55436,1
27573,55437,0
27574,55441,0
27575,55444,0
27576,55446,1
27577,55448,0
27578,55451,0
27579,55453,1
27580,55454,0
27581,55455,0
27582,55457,1
27583,55460,0
27584,55462,1
27585,55465,1
27586,55467,1
27587,55470,0
27588,55471,1
27589,55473,0
27590,55474,1
27591,55476,0
27592,55477,0
27593,55481,1
27594,55482,1
27595,55483,1
27596,55484,0
27597,55486,1
27598,55487,1
27599,55489,0
27600,55490,0
27601,55491,1
27602,55492,0
27603,55493,0
27604,55496,0
27605,55502,1
27606,55503,0
27607,55505,0
27608,55506,0
27609,55507,1
27610,55515,1
27611,55516,1
27612,55517,0
27613,55518,0
27614,55520,1
27615,55522,1
27616,55523,1
27617,55524,1
27618,55525,0
27619,55526,1
27620,55530,1
27621,55533,0
27622,55535,1
27623,55537,1
27624,55539,0
27625,55541,0
27626,55545,1
27627,55548,1
27628,55549,1
27629,55553,1
27630,55556,0
27631,55559,0
27632,55562,1
27633,55563,0
27634,55566,1
27635,55567,0
27636,55568,1
27637,55570,0
27638,55576,0
27639,55579,1
27640,55583,0
27641,55584,1
27642,55586,0
27643,55587,0
27644,55592,1
27645,55595,0
27646,55597,0
27647,55599,1
27648,55600,0
27649,55602,0
27650,55605,0
27651,55609,1
27652,55611,1
27653,55614,0
27654,55616,1
27655,55617,1
27656,55618,0
27657,55619,1
27658,55622,1
27659,55623,0
27660,55629,1
27661,55632,1
27662,55634,1
27663,55635,0
27664,55636,0
27665,55638,0
27666,55639,1
27667,55643,0
27668,55647,0
27669,55648,1
27670,55650,1
27671,55651,1
27672,55654,1
