ЧЛВК_ИД,Тип_воина,Предводитель_ИД,Здоровье,Броня,Оружие
36815,Griffin,13796,8,16,31
36818,Beholder,10708,57,1,20
36821,NagaQueen,59032,93,78,99
36825,DendroidGuard,73810,27,13,22
36827,WoodElf,30056,98,29,74
36828,GrandElf,4520,72,70,30
36829,Gnoll,61534,70,16,32
36830,Hobgoblin,98476,78,95,88
36833,BlackDragon,8082,49,36,99
36841,RustDragon,9025,23,65,50
36844,Pikeman,797,14,59,64
36849,Archangel,28028,55,57,96
36861,Skeleton,12633,10,80,66
36865,DendroidSoldier,67960,4,13,75
36868,PitLord,87846,34,39,49
36874,Basilisk,82543,90,64,94
36878,PitFiend,15733,78,25,8
36881,WolfRaider,34319,40,8,61
36882,Zombie,8370,13,66,92
36891,EfreetSultan,47579,98,22,29
36898,EvilEye,90490,96,97,46
36900,EnergyElemental,23987,54,44,22
36906,RustDragon,19331,65,98,55
36912,MasterGremlin,75659,28,43,12
36916,Devil,53172,79,72,38
36924,GreenDragon,76835,95,99,88
36927,SkeletonWarrior,19555,67,35,61
36930,LizardWarrior,59443,15,53,90
36931,MagmaElemental,51753,45,67,43
36946,MasterGremlin,72333,51,21,100
36948,BattleDwarf,54731,11,4,54
36964,Cavalier,32451,55,27,43
36968,RoyalGriffin,89143,17,100,31
36969,Scorpicore,58415,3,54,39
36970,Gorgon,37042,11,37,60
36972,WolfRaider,6426,43,84,40
36977,PitLord,22116,77,51,68
36979,DendroidSoldier,63595,1,75,94
36984,StoneGolem,3006,36,69,8
36987,DreadKnight,18188,93,5,51
36988,CrystalDragon,47032,49,32,72
36993,SilverPegasus,76485,70,6,37
36995,EfreetSultan,52805,50,30,8
37000,Giant,98157,97,32,45
37011,SilverPegasus,36735,31,19,65
37013,WolfRaider,59773,83,41,9
37014,Lizardman,55854,85,12,24
37017,Wraith,76434,42,45,60
37026,HornedDemon,54149,59,51,22
37029,Champion,36653,14,69,41
37032,ObsidianGargoyle,68902,29,45,5
37037,OrcChieftain,63038,70,26,50
37038,Behemoth,22954,57,16,23
37045,MedusaQueen,11155,39,71,3
37060,BoneDragon,99937,7,90,20
37062,Gremlin,1261,87,62,42
37063,ArchMage,93367,50,60,64
37064,WalkingDead,76874,33,89,83
37066,Mage,44609,10,69,36
37070,Manticore,20463,59,25,15
37071,MightyGorgon,26807,88,33,95
37073,Familiar,6511,7,92,49
37077,Archangel,15964,94,22,24
37081,Hydra,80669,15,41,74
37085,MedusaQueen,45916,97,54,96
37087,CrystalDragon,36026,74,93,98
37090,Pikeman,24467,5,52,48
37091,Roc,51461,74,61,49
37096,SerpentFly,53980,71,55,28
37103,Medusa,44633,89,84,52
37104,Gorgon,15953,76,33,3
37107,PsychicElemental,28182,7,58,45
37112,MagmaElemental,83844,28,22,43
37115,Gorgon,52961,41,61,74
37126,Pegasus,24114,91,77,63
37128,Pegasus,70735,82,58,30
37132,AzureDragon,73739,14,7,97
37149,Hobgoblin,94954,31,9,73
37150,RoyalGriffin,52005,48,65,84
37153,Lich,69966,32,90,14
37155,Wight,62192,85,28,13
37157,DragonFly,40572,88,79,84
37172,Thunderbird,46478,3,37,56
37174,Imp,57427,32,42,65
37176,Skeleton,40252,23,21,3
37179,CyclopsKing,51011,23,18,29
37185,Behemoth,60304,82,91,81
37190,Swordsman,77363,4,74,46
37198,Sharpshooter,63909,67,67,5
37200,Zombie,8557,73,45,32
37202,FireElemental,15769,83,65,56
37217,Rogue,11787,10,69,81
37219,Troll,79465,11,15,28
37220,BoneDragon,4763,39,46,55
37222,GoldDragon,97392,20,16,92
37226,Scorpicore,1965,2,16,82
37228,GhostDragon,66462,79,58,34
37232,Centaur,2271,64,90,70
37234,Halberdier,27947,87,48,68
37237,Naga,17514,17,43,80
37239,Nomad,12471,13,4,56
37240,Roc,50603,30,26,71
37242,InfernalTroglodyte,11431,5,23,62
37246,Nomad,68679,67,16,78
37251,Archangel,54141,47,22,48
37253,Pikeman,23951,58,66,1
37254,Swordsman,36251,15,2,27
37261,BoneDragon,6452,70,81,20
37267,Monk,21105,64,46,1
37271,OgreMage,22732,4,89,93
37274,GrandElf,87361,67,16,44
37275,Dwarf,79540,76,46,90
37276,Thunderbird,79617,17,13,41
37277,StormElemental,17995,2,40,18
37278,StoneGargoyle,9405,37,30,74
37279,Cerberus,70701,55,19,66
37286,Mummy,33012,60,14,52
37292,Wight,58446,100,76,82
37294,FireElemental,98889,17,54,76
37300,Harpy,49052,55,78,19
37302,WalkingDead,96893,70,96,86
37303,SilverPegasus,46170,34,7,53
37307,WoodElf,29738,73,45,24
37310,Mage,29001,12,18,39
37311,BlackDragon,38168,18,79,94
37314,PitFiend,31623,82,94,3
37316,Boar,56766,83,98,44
37322,Angel,78099,20,13,17
37323,GnollMarauder,79714,69,4,24
37329,DragonFly,30283,98,7,68
37332,OgreMage,938,7,80,31
37334,MasterGenie,34311,73,15,72
37339,GreaterBasilisk,79767,73,75,40
37341,IronGolem,45311,23,88,71
37351,Gremlin,7236,26,33,64
37352,GrandElf,82826,84,48,41
37353,Hobgoblin,98680,43,56,29
37362,Zealot,18443,4,17,72
37363,NagaQueen,12906,85,20,15
37366,Sprite,52778,29,93,66
37367,Crusader,88245,58,7,92
37368,BlackKnight,73528,48,87,18
37369,WolfRider,82713,63,3,12
37370,Mage,33148,36,62,35
37374,Familiar,84956,53,38,8
37381,StoneGolem,54431,26,75,10
37391,MightyGorgon,68247,76,63,24
37393,GhostDragon,13504,94,38,12
37400,Peasant,54957,29,27,34
37401,WalkingDead,90936,28,15,11
37402,VampireLord,71313,57,80,73
37410,Vampire,40411,48,80,100
37411,Giant,47268,46,89,37
37419,GnollMarauder,2080,58,43,56
37421,Wyvern,85334,74,10,11
37422,WalkingDead,66759,22,90,27
37425,DendroidSoldier,39483,70,72,55
37426,Demon,29751,89,53,55
37428,Minotaur,6146,12,5,75
37437,Giant,73336,57,92,58
37441,Skeleton,49292,36,24,28
37444,Devil,76428,87,52,17
37447,ArchMage,27625,68,1,30
37449,ChaosHydra,45939,71,74,65
37457,CentaurCaptain,36845,70,61,52
37460,CyclopsKing,61560,42,45,22
37469,HellHound,17359,64,100,92
37470,GhostDragon,99197,30,36,39
37475,Halberdier,36423,35,99,58
37477,Devil,83567,51,41,83
37479,Crusader,62652,20,32,90
37480,MightyGorgon,50512,48,5,48
37481,Marksman,59583,74,35,26
37482,WarUnicorn,89208,79,47,47
37487,Champion,49447,12,35,8
37494,AncientBehemoth,51500,81,29,3
37499,Gorgon,25521,7,39,28
37500,Skeleton,38949,20,15,65
37509,InfernalTroglodyte,9441,79,74,49
37511,StormElemental,6181,16,6,44
37512,Hydra,91885,7,46,46
37514,Gremlin,604,1,94,12
37519,Lich,2521,69,20,85
37522,Lizardman,12066,86,6,69
37524,Mummy,63959,12,96,7
37526,Beholder,65418,10,26,83
37531,StoneGolem,99665,85,54,82
37540,Pixie,11694,20,91,81
37548,Archer,13798,46,97,74
37554,InfernalTroglodyte,62849,46,54,35
37559,Unicorn,17383,37,32,56
37560,WalkingDead,58667,96,51,79
37561,MagmaElemental,76226,4,17,72
37563,PitLord,20931,99,84,61
37565,VampireLord,78410,16,67,55
37566,FireElemental,52883,38,40,41
37567,Demon,1623,72,87,57
37569,PsychicElemental,2084,28,29,39
37576,Gorgon,55013,30,68,76
37577,AirElemental,93014,91,10,30
37578,Mummy,68279,92,6,2
37591,Cyclops,63117,45,9,6
37593,Ogre,39472,65,9,63
37594,Mage,30083,55,57,86
37595,MagicElemental,45481,17,86,46
37598,Wight,95298,34,20,41
37600,Pikeman,75480,20,72,69
37601,WarUnicorn,4255,68,41,29
37602,WalkingDead,6665,23,58,52
37605,PitFiend,81504,21,51,85
37608,CentaurCaptain,40833,25,14,7
37624,Magog,74212,79,77,74
37631,Nomad,52703,52,68,72
37639,DiamondGolem,3561,66,63,63
37640,Swordsman,82479,81,33,41
37642,EfreetSultan,59763,14,24,47
37643,Minotaur,39303,39,17,15
37644,Minotaur,39081,34,76,77
37662,Wight,63840,89,65,55
37664,Firebird,48240,74,56,72
37669,IronGolem,22445,49,25,90
37675,Pikeman,27706,36,20,10
37676,Angel,99437,2,91,85
37677,Vampire,78410,97,22,100
37679,StoneGargoyle,5362,91,35,23
37683,GhostDragon,89564,87,42,46
37689,Archangel,61753,60,15,40
37691,Phoenix,64769,82,88,71
37701,DreadKnight,55601,56,4,94
37702,AirElemental,89875,64,74,32
37705,Hobgoblin,41295,46,62,76
37709,Rogue,30014,37,79,45
37712,RoyalGriffin,57548,90,62,18
37714,Thunderbird,71811,59,13,94
37717,HarpyHag,84684,30,72,44
37718,BlackKnight,65442,32,65,84
37720,BattleDwarf,75120,11,45,11
37721,Pixie,10534,72,98,51
37724,Medusa,69758,15,79,13
37726,MagmaElemental,72486,14,58,2
37727,Halberdier,99546,97,96,88
37729,GnollMarauder,9141,40,63,40
37731,GnollMarauder,84379,10,6,90
37734,HornedDemon,1673,20,32,48
37742,Orc,76425,2,45,6
37748,IronGolem,15722,12,49,86
37762,MagmaElemental,46717,2,61,61
37768,Behemoth,1731,4,1,16
37769,Firebird,96193,8,62,79
37770,Pikeman,76784,100,6,49
37781,Gog,58018,36,45,16
37782,WarUnicorn,84174,100,55,90
37784,RoyalGriffin,53894,83,79,22
37790,LizardWarrior,10646,54,66,42
37801,LizardWarrior,98418,69,13,49
37802,RedDragon,7619,25,85,92
37807,Dwarf,51780,16,64,10
37809,Pixie,91071,98,13,73
37812,GreenDragon,68641,27,98,18
37813,Naga,28679,64,54,23
37815,Sprite,35467,33,10,67
37819,CentaurCaptain,78874,41,84,22
37823,Nomad,3960,61,8,48
37829,Boar,13122,76,8,97
37833,GoldGolem,29287,44,25,99
37834,Crusader,43159,54,5,2
37839,OgreMage,99493,74,60,93
37855,HornedDemon,17642,58,55,59
37861,MagicElemental,66276,39,70,45
37864,Cyclops,85109,22,19,82
37866,MasterGremlin,58759,23,59,1
37871,Vampire,91863,45,90,48
37875,MasterGenie,95944,98,45,67
37876,BlackDragon,41600,40,24,37
37877,OgreMage,12265,22,95,92
37879,WalkingDead,64575,3,93,58
37881,Naga,95941,2,67,15
37882,AncientBehemoth,12034,79,43,85
37884,Roc,85504,75,9,47
37893,ObsidianGargoyle,85550,68,39,68
37894,FaerieDragon,16531,51,69,29
37901,Harpy,22414,16,99,55
37914,Griffin,23536,34,78,58
37915,Imp,22961,74,76,21
37916,GoldDragon,72046,62,49,6
37919,Archer,67654,49,33,93
37928,Angel,81205,75,80,89
37936,Genie,47910,13,69,87
37937,Orc,42514,62,62,80
37938,Wraith,50286,69,78,50
37940,GoldGolem,92458,69,62,81
37941,GoldGolem,29807,99,37,91
37942,Wight,83361,44,64,17
37953,Thunderbird,95671,100,80,48
37958,Gorgon,44179,45,28,63
37960,WolfRider,99546,57,52,14
37963,HarpyHag,43316,11,64,14
37966,Sprite,77187,62,65,68
37968,ObsidianGargoyle,9441,30,13,10
37970,Naga,4282,29,85,41
37972,Vampire,17371,20,97,94
37978,CyclopsKing,90250,11,73,14
37986,Gorgon,94199,17,17,54
37990,MinotaurKing,48794,87,79,92
37992,PitLord,9557,46,94,38
37993,Behemoth,36792,53,75,27
37995,DiamondGolem,55715,87,31,72
37997,Firebird,52116,80,23,1
38001,MinotaurKing,37746,34,37,32
38002,Demon,85219,62,34,47
38004,HellHound,92887,96,89,68
38006,Boar,6221,100,12,20
38007,ArchDevil,78775,55,68,98
38009,CrystalDragon,31238,63,41,13
38012,HornedDemon,89549,26,10,8
38014,Archer,76430,60,30,86
38016,Halberdier,67076,18,29,54
38017,Troll,42262,98,78,85
38018,Pegasus,61388,29,44,78
38021,Boar,98123,74,36,94
38031,RustDragon,55715,40,42,49
38043,MinotaurKing,74320,51,100,79
38044,MinotaurKing,55507,25,13,28
38048,ArchDevil,17420,99,19,90
38054,OrcChieftain,24281,16,66,94
38056,Basilisk,80669,17,79,22
38060,WarUnicorn,54082,77,92,40
38062,GreaterBasilisk,70693,69,69,42
38079,Sprite,17209,4,61,18
38083,MightyGorgon,21684,5,94,85
38094,WoodElf,29556,60,61,74
38100,Magog,79816,98,25,37
38104,Behemoth,2358,72,18,23
38111,MagicElemental,58262,70,87,20
38118,StoneGolem,91960,57,13,13
38123,Troglodyte,83681,18,38,2
38131,Gremlin,93248,46,41,86
38133,Minotaur,28803,37,93,78
38134,Medusa,46446,98,82,35
38137,Hydra,3723,79,92,22
38140,HornedDemon,9265,19,12,71
38142,GrandElf,58465,79,58,80
38146,Roc,27153,58,49,80
38150,Behemoth,62969,48,11,57
38151,Nomad,99563,76,72,51
38154,AirElemental,67189,60,72,54
38155,CentaurCaptain,13586,68,95,37
38161,GreenDragon,68614,83,21,54
38162,GreaterBasilisk,61560,24,87,42
38164,CrystalDragon,60768,16,23,55
38166,DiamondGolem,52721,55,29,81
38169,Sprite,88963,72,87,51
38179,NagaQueen,19332,85,2,32
38191,Devil,33937,75,44,81
38194,Halfling,76608,14,76,2
38195,PowerLich,98013,11,79,80
38200,AncientBehemoth,90608,32,89,85
38201,Griffin,19250,91,48,57
38202,GnollMarauder,71554,43,98,97
38206,WolfRaider,4637,71,60,65
38209,Naga,57611,30,77,89
38213,PsychicElemental,60997,38,83,35
38214,Rogue,57645,72,85,68
38217,GreaterBasilisk,5568,76,3,32
38218,StoneGolem,36784,44,6,22
38223,DendroidSoldier,30685,61,49,6
38226,LizardWarrior,71053,63,52,72
38230,ChaosHydra,40134,4,38,75
38234,Sharpshooter,47198,78,6,32
38242,AncientBehemoth,8409,68,61,55
38245,DreadKnight,78326,74,79,23
38249,SkeletonWarrior,17933,100,78,72
38255,Crusader,59840,6,32,9
38262,Giant,9599,62,81,35
38263,Medusa,39270,9,59,36
38266,WolfRider,38685,7,95,52
38271,Crusader,41755,49,21,27
38272,Wight,1124,34,78,27
38273,Unicorn,42451,74,59,2
38277,InfernalTroglodyte,74948,18,66,22
38280,IceElemental,6557,9,79,55
38283,Rogue,53932,52,12,49
38285,CyclopsKing,25317,75,73,26
38288,RedDragon,7297,54,12,1
38289,EfreetSultan,66718,16,10,4
38292,Wyvern,61620,54,78,20
38298,HarpyHag,77587,27,90,61
38299,Cyclops,7995,34,67,77
38305,Pikeman,76862,31,45,50
38309,FaerieDragon,38220,52,56,16
38311,WoodElf,97434,42,86,48
38320,DiamondGolem,15042,61,94,67
38324,Mummy,46808,16,81,88
38326,OgreMage,93610,85,7,42
38327,DreadKnight,13977,21,94,46
38329,Medusa,38714,34,30,16
38330,OgreMage,99886,9,91,49
38331,PitFiend,21581,54,28,37
38332,Imp,37016,18,48,68
38335,BlackDragon,87283,83,68,64
38336,WolfRider,27576,99,69,89
38339,GhostDragon,18240,66,80,69
38344,DendroidSoldier,72595,31,85,62
38345,IceElemental,12351,77,87,84
38347,Angel,99197,97,1,22
38348,Gnoll,47726,1,58,71
38351,Firebird,33017,84,59,94
38353,Phoenix,40873,41,27,18
38355,ArchMage,54329,21,99,1
38357,WaterElemental,90102,36,21,24
38371,Mage,29070,8,92,68
38372,GrandElf,60906,86,97,78
38374,VampireLord,69982,32,31,39
38376,Dwarf,12597,69,29,97
38377,MightyGorgon,9388,9,89,67
38382,Mage,85335,50,69,27
38384,RustDragon,72951,76,70,7
38386,Behemoth,81791,61,85,84
38390,Basilisk,34691,12,67,82
38394,MagicElemental,30557,28,99,49
38395,BoneDragon,36422,85,87,81
38396,Enchanter,58750,77,71,47
38400,StoneGargoyle,47221,33,90,68
38403,GreenDragon,33163,91,78,18
38404,Peasant,97118,80,100,49
38413,Dwarf,11775,47,61,26
38415,BlackDragon,40151,11,48,48
38417,IronGolem,78250,9,56,5
38421,SkeletonWarrior,55627,45,45,63
38422,BattleDwarf,61114,92,77,10
38427,Mage,76805,84,63,54
38429,CyclopsKing,93626,61,28,96
38431,MinotaurKing,60214,87,68,79
38434,Devil,59132,77,18,40
38440,DiamondGolem,5628,98,42,20
38442,Boar,82275,83,40,52
38445,BlackDragon,94735,24,74,72
38447,CentaurCaptain,17745,66,31,81
38453,Manticore,81315,33,51,51
38454,Archer,17740,4,40,90
38456,AzureDragon,37016,26,78,84
38461,PsychicElemental,47678,15,65,64
38465,WaterElemental,996,82,99,48
38471,ArchDevil,41563,80,16,99
38477,WalkingDead,13847,91,91,23
38480,OrcChieftain,66293,79,16,58
38489,Minotaur,99768,77,87,31
38491,DendroidSoldier,84484,58,28,25
38492,WolfRaider,6709,3,24,12
38499,AzureDragon,14811,72,68,14
38500,DendroidSoldier,22388,100,13,5
38508,WalkingDead,4637,74,48,53
38509,OrcChieftain,67610,60,32,88
38510,WyvernMonarch,64284,54,86,97
38512,Roc,24390,73,33,56
38513,Minotaur,19571,89,90,87
38514,Boar,67605,76,58,25
38516,ObsidianGargoyle,91186,22,42,100
38521,Wight,24132,52,99,96
38525,Angel,90686,46,31,77
38530,Zealot,99130,18,41,36
38531,MinotaurKing,68985,34,35,10
38536,Behemoth,44137,59,56,67
38537,Griffin,62599,21,41,24
38539,Pixie,60815,24,92,20
38541,Champion,29353,20,29,92
38544,MagicElemental,71431,49,69,60
38547,Archer,58411,14,71,47
38548,PitLord,47441,30,92,92
38553,Griffin,57732,45,42,7
38554,NagaQueen,82602,94,81,50
38556,PowerLich,85050,57,92,26
38564,Magog,12085,58,6,7
38565,WaterElemental,26738,51,37,96
38569,BlackKnight,32020,16,36,60
38573,Firebird,27212,32,41,5
38574,Vampire,36728,82,8,77
38578,MasterGenie,99425,15,26,68
38579,Archer,60410,29,53,45
38582,EvilEye,97766,17,24,33
38586,Gorgon,35879,26,89,59
38590,Angel,63496,73,76,69
38594,Crusader,40864,54,48,41
38597,Halfling,85638,39,70,56
38598,IceElemental,8055,78,63,51
38602,Archangel,96534,84,96,3
38603,Pikeman,62652,20,30,16
38606,Beholder,11584,96,51,38
38609,Marksman,79156,40,7,82
38610,AirElemental,82149,90,72,76
38612,Giant,67318,63,43,63
38625,HarpyHag,38369,76,39,39
38627,Archangel,8358,56,43,22
38629,RoyalGriffin,86212,71,86,52
38632,Lizardman,64402,96,25,40
38635,CrystalDragon,71723,65,29,55
38643,Giant,39354,16,2,65
38644,HellHound,35352,97,26,9
38647,Genie,31925,1,97,16
38653,GrandElf,15309,28,12,84
38654,FireElemental,62578,92,96,80
38656,DendroidSoldier,64313,41,31,15
38672,Orc,60552,41,67,35
38680,Boar,8809,99,67,80
38682,Pixie,79576,45,26,94
38686,Phoenix,82770,56,32,61
38695,HellHound,45713,24,98,13
38713,Troll,69223,64,23,96
38717,Hobgoblin,31931,8,94,29
38718,Genie,44451,4,89,99
38719,EvilEye,75474,15,44,49
38721,BlackDragon,65996,12,45,15
38722,Champion,75066,33,44,52
38729,Gnoll,94404,50,28,82
38731,Gog,86789,40,10,83
38736,Hobgoblin,83664,48,32,91
38738,Phoenix,99800,92,23,43
38743,Vampire,63272,20,35,47
38750,Titan,75658,5,4,29
38762,Griffin,21326,27,80,61
38767,OrcChieftain,5339,1,98,77
38768,MagicElemental,16911,93,87,45
38769,InfernalTroglodyte,80104,34,4,43
38773,RedDragon,84844,96,34,22
38776,IceElemental,39421,37,78,95
38779,FaerieDragon,378,56,10,63
38781,Firebird,32561,2,38,24
38784,BattleDwarf,99493,71,86,83
38785,Marksman,29257,69,10,29
38795,Giant,66642,55,92,44
38800,Imp,79250,95,76,44
38804,VampireLord,96183,26,25,14
38809,GreaterBasilisk,9671,95,11,50
38811,EfreetSultan,54981,74,32,45
38813,BattleDwarf,97305,4,95,19
38820,Pikeman,39483,19,34,58
38821,DendroidGuard,65590,75,35,80
38829,Rogue,71636,85,21,48
38832,WaterElemental,83415,59,95,72
38834,Magog,739,44,61,77
38835,SkeletonWarrior,88664,80,67,81
38836,Gog,38710,1,35,37
38838,BlackDragon,98724,69,54,82
38840,BlackKnight,4565,1,78,92
38841,Manticore,40628,17,49,10
38846,Giant,40337,47,35,20
38847,FireElemental,26525,88,16,10
38849,Lizardman,98212,33,85,94
38851,Cyclops,37924,71,23,33
38854,MagmaElemental,55367,98,73,33
38855,Phoenix,46507,84,95,99
38857,Harpy,99999,64,32,71
38872,Unicorn,2432,26,22,59
38876,Orc,59916,83,47,42
38879,Behemoth,9277,36,86,77
38880,Cerberus,40086,69,50,36
38886,Archangel,86799,91,38,55
38888,Wyvern,99640,88,17,1
38889,LizardWarrior,28145,77,72,3
38890,Gorgon,54911,44,62,54
38893,DendroidSoldier,54747,64,12,7
38902,WaterElemental,64359,18,97,34
38906,SerpentFly,20188,36,58,13
38918,ChaosHydra,46415,44,32,10
38920,Harpy,4725,71,18,78
38922,Harpy,34412,2,74,68
38927,Behemoth,9743,57,30,19
38937,Medusa,66345,55,50,72
38944,Cyclops,47319,21,46,35
38945,FaerieDragon,38724,10,41,50
38948,Halberdier,39297,58,79,44
38956,Pegasus,85332,41,34,62
38957,Wyvern,24084,2,59,54
38958,SkeletonWarrior,43186,82,82,42
38961,Ogre,85340,16,71,76
38965,MightyGorgon,91138,85,97,59
38980,Champion,82826,60,90,52
38981,Halfling,29874,34,76,49
38988,Hobgoblin,32935,3,55,40
38991,Archangel,86062,30,72,89
38994,StormElemental,62772,14,74,88
38996,CentaurCaptain,10847,100,14,62
39000,Champion,4497,84,59,62
39001,InfernalTroglodyte,40494,67,83,77
39004,Medusa,33567,73,11,17
39021,HarpyHag,76142,90,21,2
39027,Mage,93298,68,2,23
39033,Familiar,64298,74,89,39
39038,InfernalTroglodyte,31407,5,19,74
39039,HellHound,2356,71,62,96
39044,ArchMage,55290,39,66,100
39045,Troglodyte,29537,2,93,90
39047,WyvernMonarch,40888,3,94,49
39049,Cerberus,53934,42,17,31
39050,HarpyHag,59606,59,25,8
39070,Familiar,66024,83,81,70
39072,Sharpshooter,53614,51,23,45
39077,AirElemental,28212,6,86,61
39083,WalkingDead,20406,97,82,87
39089,GreenDragon,78804,99,71,15
39090,GreaterBasilisk,19721,60,80,47
39095,Harpy,73726,53,78,3
39097,BoneDragon,37818,46,60,16
39100,BoneDragon,69972,17,15,3
39103,Peasant,76663,81,96,95
39106,Dwarf,88544,15,40,44
39110,Scorpicore,61196,29,87,97
39113,HellHound,5766,62,17,19
39118,PitFiend,74884,15,21,28
39123,WarUnicorn,34329,51,92,3
39126,CrystalDragon,92515,5,61,77
39130,Manticore,86787,7,43,97
39137,Naga,29977,83,81,89
39140,ChaosHydra,21682,32,84,5
39148,Griffin,30343,19,1,32
39149,CentaurCaptain,6432,9,19,77
39153,ChaosHydra,39998,5,54,41
39155,Cavalier,3655,1,30,61
39165,FaerieDragon,26525,67,25,72
39166,CentaurCaptain,13411,73,84,52
39167,Genie,84412,52,12,63
39170,Skeleton,42891,35,57,56
39174,BoneDragon,86787,38,31,52
39178,CentaurCaptain,77511,23,26,35
39179,RustDragon,50595,79,6,25
39187,WaterElemental,46264,59,83,40
39188,Mage,42367,4,74,9
39189,AncientBehemoth,68732,17,94,69
39190,Skeleton,42224,52,69,65
39193,PowerLich,10883,31,29,20
39195,GrandElf,58073,7,18,92
39199,MasterGremlin,20570,37,47,43
39202,InfernalTroglodyte,42850,28,5,65
39206,EnergyElemental,73603,44,44,43
39208,ArchDevil,84411,75,90,76
39210,MagicElemental,41094,50,45,70
39214,Genie,58381,55,57,73
39216,Pikeman,22497,50,48,21
39219,CrystalDragon,75976,21,100,87
39236,Mummy,34503,83,99,83
39237,Cavalier,67794,85,30,79
39238,EfreetSultan,39557,9,20,90
39240,WoodElf,10847,57,17,69
39246,Thunderbird,89549,39,4,5
39248,DendroidSoldier,14133,89,99,66
39254,Enchanter,8146,92,11,42
39257,Boar,99601,88,85,28
39260,SerpentFly,43084,94,43,37
39262,Centaur,62548,39,44,96
39266,Manticore,84744,36,73,44
39268,Gnoll,60988,57,6,49
39269,Pixie,22504,30,12,43
39277,GreenDragon,59161,47,29,8
39281,Troll,10614,22,9,77
39284,Familiar,42648,19,41,95
39289,EarthElemental,6543,55,71,10
39291,GhostDragon,59486,28,86,74
39301,Efreet,99080,79,60,51
39304,OrcChieftain,14484,66,32,20
39306,Rogue,24084,92,28,49
39311,Cyclops,60614,30,16,84
39316,Behemoth,70744,69,17,73
39320,Roc,93096,31,36,18
39328,VampireLord,35695,52,60,61
39336,Beholder,73307,23,25,46
39344,MedusaQueen,53932,26,10,84
39350,Magog,25291,99,59,1
39351,Wraith,75626,80,71,89
39352,PitLord,41027,87,95,76
39353,Skeleton,72638,14,73,12
39356,DendroidSoldier,82143,47,82,36
39357,AncientBehemoth,7696,24,33,13
39358,Halberdier,92892,87,73,60
39360,Devil,87522,18,76,76
39363,WolfRaider,48874,90,14,79
39364,Medusa,6477,38,42,81
39370,EnergyElemental,44432,45,28,32
39374,CentaurCaptain,27863,86,29,63
39379,Devil,8860,90,45,47
39385,Ogre,35560,82,68,35
39389,Champion,45057,22,31,64
39390,Orc,47690,93,27,84
39391,DendroidGuard,217,62,57,53
39394,Pegasus,20595,88,6,59
39396,DendroidSoldier,1489,25,47,32
39401,Wight,32137,79,44,33
39402,Angel,97422,61,66,30
39404,GoldDragon,85941,52,38,56
39412,StormElemental,71788,75,29,24
39417,SerpentFly,87218,79,86,25
39419,Wight,47763,5,32,38
39422,Pikeman,59313,12,97,67
39424,Devil,84018,59,87,30
39427,BlackKnight,78970,70,8,77
39431,Halberdier,77605,51,87,43
39434,Hydra,81535,94,90,92
39437,Griffin,48312,89,29,39
39438,Mage,83544,55,40,75
39439,FireElemental,30360,34,98,82
39441,Harpy,40411,92,40,79
39442,AzureDragon,29310,92,73,75
39445,AirElemental,92206,51,47,91
39446,Devil,50597,69,53,52
39448,Beholder,28852,52,100,2
